# file...... outputs/battery_output.csv
# date...... Fri May  3 12:31:31 2019
# user...... keegan
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,b1m2_batt_meter:measured_real_power,b1m3_batt_meter:measured_real_power,b1m4_batt_meter:measured_real_power,b2m1_batt_meter:measured_real_power,b2m2_batt_meter:measured_real_power,b2m4_batt_meter:measured_real_power,b3m2_batt_meter:measured_real_power,b3m3_batt_meter:measured_real_power,b3m4_batt_meter:measured_real_power, b1m2_batt:state_of_charge,b1m3_batt:state_of_charge,b1m4_batt:state_of_charge,b2m1_batt:state_of_charge,b2m2_batt:state_of_charge,b2m4_batt:state_of_charge,b3m2_batt:state_of_charge,b3m3_batt:state_of_charge,b3m4_batt:state_of_charge
2013-07-01 09:36:00 PDT,-7499.99984455,+585.894322179,+0,+1653.82238776,-133.627328829,-948.744723267,-948.744709907,+0,-412.744776529,+0.0896408795779,+0.226426179911,+0,+0.145636884198,+0.185717521916,+0.142355949369,+0.179491871557,+0,+0.123573180541
2013-07-01 09:37:00 PDT,-7499.99859572,+585.894295972,+0,+1653.82234063,-133.627321975,-948.744658205,-948.744639353,+0,-412.744747816,+0.0791836121832,+0.227051675165,+0,+0.147391149232,+0.185540612609,+0.141093170854,+0.178229093037,+0,+0.123025751239
2013-07-01 09:38:00 PDT,-7499.99859669,+585.8942958,+0,+1653.82234001,-133.627321944,-948.744658028,-948.744639124,+0,-412.744747691,+0.0687263447884,+0.227677170418,+0,+0.149145414265,+0.185363703302,+0.139830392339,+0.176966314518,+0,+0.122478321936
2013-07-01 09:39:00 PDT,-7499.99859782,+585.894295631,+0,+1653.82233939,-133.627321915,-948.744657855,-948.744638903,+0,-412.744747568,+0.0582690773937,+0.228302665671,+0,+0.150899679298,+0.185186793994,+0.138567613824,+0.175703535998,+0,+0.121930892633
2013-07-01 09:40:00 PDT,-7499.99859901,+585.894295466,+0,+1653.82233879,-133.627321886,-948.744657687,-948.744638688,+0,-412.744747448,+0.047811809999,+0.228928160925,+0,+0.152653944331,+0.185009884687,+0.137304835309,+0.174440757478,+0,+0.12138346333
2013-07-01 09:41:00 PDT,-7499.99859403,+585.894295133,+0,+1653.82233768,-133.627321846,-948.744657636,-948.744637723,+0,-412.744749452,+0.0373545426042,+0.229553656178,+0,+0.154408209365,+0.184832975379,+0.136042056794,+0.173177978959,+0,+0.120836034027
2013-07-01 09:42:00 PDT,-7499.99859527,+585.894294969,+0,+1653.82233707,-133.627321821,-948.74465749,-948.744637511,+0,-412.744749365,+0.0268972752095,+0.230179151431,+0,+0.156162474398,+0.184656066072,+0.134779278279,+0.171915200439,+0,+0.120288604725
2013-07-01 09:43:00 PDT,-7499.998603,+585.894294987,+0,+1653.82233702,-133.627321802,-948.744657208,-948.744638078,+0,-412.744747101,+0.0164400078148,+0.230804646684,+0,+0.157916739431,+0.184479156765,+0.133516499764,+0.170652421919,+0,+0.119741175422
2013-07-01 09:44:00 PDT,-7499.99860431,+585.894294832,+0,+1653.82233644,-133.627321776,-948.744657056,-948.744637884,+0,-412.74474699,+0.00598274042002,+0.231430141938,+0,+0.159671004465,+0.184302247457,+0.132253721249,+0.1693896434,+0,+0.119193746119
2013-07-01 09:45:00 PDT,+0,+585.894299883,+0,+1653.82235057,-133.627321588,-948.744655769,-948.744646108,+0,-412.744746479,+0,+0.232055637191,+0,+0.161425269498,+0.18412533815,+0.130990942734,+0.16812686488,+0,+0.118646316816
2013-07-01 09:46:00 PDT,+0,-996.318663594,+0,+1653.82234563,-996.31867198,+2223.68125771,-996.318657901,+0,-412.744746173,+0,+0.231249656792,+0,+0.163179534531,+0.183105383207,+0.132378088685,+0.166817344807,+0,+0.118098887513
2013-07-01 09:47:00 PDT,+0,-996.318742094,+0,+1653.82239846,-996.31871213,+2223.68126276,-996.318750079,+0,-412.744780758,+0,+0.229923139793,+0,+0.164933799565,+0.181778866215,+0.134728843533,+0.165490827804,+0,+0.117551458211
2013-07-01 09:48:00 PDT,+0,-996.318662831,+0,+1653.82234384,-996.318671838,+2223.68125491,-996.31865668,+0,-412.744748301,+0,+0.228596622794,+0,+0.166688064598,+0.180452349223,+0.137079598381,+0.164164310802,+0,+0.117004028908
2013-07-01 09:49:00 PDT,+0,-996.318729815,+0,+1653.8223888,-996.318738435,+2223.68127415,-996.318728916,+0,-412.74477721,+0,+0.227270105795,+0,+0.168442329631,+0.17912583223,+0.139430353229,+0.162837793799,+0,+0.116456599605
2013-07-01 09:50:00 PDT,+0,-996.318662912,+0,+1653.82234334,-996.318671395,+2223.68125487,-996.318657134,+0,-412.744745782,+0,+0.225943588795,+0,+0.170196594665,+0.177799315238,+0.141781108077,+0.161511276797,+0,+0.115909170302
2013-07-01 09:51:00 PDT,+0,-996.318662755,+0,+1653.82234279,-996.31867126,+2223.68125418,-996.318656956,+0,-412.744745691,+0,+0.224617071796,+0,+0.171950859698,+0.176472798246,+0.144131862925,+0.160184759795,+0,+0.115361741
2013-07-01 09:52:00 PDT,+0,-996.318662603,+0,+1653.82234225,-996.318671129,+2223.6812535,-996.318656786,+0,-412.744745601,+0,+0.223290554797,+0,+0.173705124731,+0.175146281254,+0.146482617773,+0.158858242792,+0,+0.114814311697
2013-07-01 09:53:00 PDT,+0,-996.318742495,+0,+1653.82239902,-996.318711272,+2223.68126181,-996.31875076,+0,-412.744780581,+0,+0.221964037797,+0,+0.175459389765,+0.173819764262,+0.148833372621,+0.15753172579,+0,+0.114266882394
2013-07-01 09:54:00 PDT,+0,-996.318661896,+0,+1653.82234046,-996.31867111,+2223.68125126,-996.318655618,+0,-412.744747901,+0,+0.220637520798,+0,+0.177213654798,+0.17249324727,+0.151184127469,+0.156205208787,+0,+0.113719453091
2013-07-01 09:55:00 PDT,+0,-996.318729506,+0,+1653.82238839,-996.318739127,+2223.68127475,-996.31872837,+0,-412.744777503,+0,+0.219311003799,+0,+0.178967919831,+0.171166730277,+0.153534882317,+0.154878691785,+0,+0.113172023788
2013-07-01 09:56:00 PDT,+0,-996.318662053,+0,+1653.82234017,-996.318670652,+2223.68125086,-996.318656166,+0,-412.74474527,+0,+0.217984486799,+0,+0.180722184865,+0.169840213285,+0.155885637165,+0.153552174783,+0,+0.112624594486
2013-07-01 09:57:00 PDT,+0,-996.318661928,+0,+1653.82233967,-996.318670543,+2223.68125022,-996.318656024,+0,-412.744745193,+0,+0.2166579698,+0,+0.182476449898,+0.168513696293,+0.158236392013,+0.15222565778,+0,+0.112077165183
2013-07-01 09:58:00 PDT,+0,-996.318661809,+0,+1653.82233917,-996.31867044,+2223.68124958,-996.31865589,+0,-412.744745119,+0,+0.215331452801,+0,+0.184230714931,+0.167187179301,+0.160587146861,+0.150899140778,+0,+0.11152973588
2013-07-01 09:59:00 PDT,+0,-996.318661271,+0,+1653.82233787,-996.318670618,+2223.68124842,-996.318654906,+0,-412.744747621,+0,+0.214004935801,+0,+0.185984979965,+0.165860662309,+0.162937901709,+0.149572623775,+0,+0.110982306577
2013-07-01 10:00:00 PDT,+0,-996.318661161,+0,+1653.82233738,-996.318670532,+2223.68124787,-996.318654781,+0,-412.74474757,+0,+0.212678418802,+0,+0.187739244998,+0.164534145317,+0.165288656557,+0.148246106773,+0,+0.110434877275
2013-07-01 10:01:00 PDT,+0,-7499.9980078,+0,-386.19569566,+693.804165491,+2223.68125115,-386.195825203,+0,-412.74473302,+0,+0.20465601818,+0,+0.187831488488,+0.164723229962,+0.167639411405,+0.147516808259,+0,+0.109887447972
2013-07-01 10:02:00 PDT,+0,-7499.99802089,+0,-386.195695755,+693.804165339,+2223.68124997,-386.195825301,+0,-412.74473306,+0,+0.194198750785,+0,+0.187319360508,+0.165463442476,+0.169990166253,+0.147004680105,+0,+0.109340018669
2013-07-01 10:03:00 PDT,+0,-7499.99803486,+0,-386.19569587,+693.804165205,+2223.68124883,-386.19582542,+0,-412.744733118,+0,+0.18374148339,+0,+0.186807232528,+0.16620365499,+0.172340921101,+0.14649255195,+0,+0.108792589366
2013-07-01 10:04:00 PDT,+0,-7499.99804904,+0,-386.195695999,+693.804165089,+2223.68124774,-386.195825554,+0,-412.744733195,+0,+0.173284215995,+0,+0.186295104548,+0.166943867504,+0.174691675949,+0.145980423796,+0,+0.108245160063
2013-07-01 10:05:00 PDT,+0,-7499.99806225,+0,-386.195695746,+693.804165764,+2223.68124988,-386.195825203,+0,-412.744738263,+0,+0.162826948601,+0,+0.185782976568,+0.167684080019,+0.177042430797,+0.145468295641,+0,+0.107697730761
2013-07-01 10:06:00 PDT,+0,-7499.99807767,+0,-386.195695918,+693.804165667,+2223.68124881,-386.195825381,+0,-412.744738307,+0,+0.152369681206,+0,+0.185270848587,+0.168424292533,+0.179393185645,+0.144956167487,+0,+0.107150301458
2013-07-01 10:07:00 PDT,+0,-7499.99809556,+0,-386.195696499,+693.804164852,+2223.68124475,-386.19582607,+0,-412.744733536,+0,+0.141912413811,+0,+0.184758720607,+0.169164505047,+0.181743940493,+0.144444039332,+0,+0.106602872155
2013-07-01 10:08:00 PDT,+0,-7499.99811196,+0,-386.195696699,+693.80416481,+2223.68124384,-386.195826277,+0,-412.744733686,+0,+0.131455146416,+0,+0.184246592627,+0.169904717561,+0.184094695341,+0.143931911177,+0,+0.106055442852
2013-07-01 10:09:00 PDT,+0,-7499.99812924,+0,-386.195696919,+693.804164787,+2223.68124298,-386.195826506,+0,-412.744733855,+0,+0.120997879022,+0,+0.183734464647,+0.170644930075,+0.186445450189,+0.143419783023,+0,+0.10550801355
2013-07-01 10:10:00 PDT,+0,-7499.99814495,+0,-386.195696781,+693.804165472,+2223.68124499,-386.19582628,+0,-412.744738677,+0,+0.110540611627,+0,+0.183222336667,+0.171385142589,+0.188796205037,+0.142907654868,+0,+0.104960584247
2013-07-01 10:11:00 PDT,+0,-7499.99816298,+0,-386.19569704,+693.804165471,+2223.68124415,-386.19582655,+0,-412.744738812,+0,+0.100083344232,+0,+0.182710208687,+0.172125355103,+0.191146959885,+0.142395526714,+0,+0.104413154944
2013-07-01 10:12:00 PDT,+0,-7499.99818384,+0,-386.195697682,+693.804164835,+2223.6812407,-386.195827296,+0,-412.744734488,+0,+0.0896260768374,+0,+0.182198080707,+0.172865567617,+0.193497714733,+0.141883398559,+0,+0.103865725641
2013-07-01 10:13:00 PDT,+0,-7499.99820299,+0,-386.195697972,+693.804164889,+2223.68124004,-386.195827596,+0,-412.744734732,+0,+0.0791688094427,+0,+0.181685952727,+0.173605780131,+0.195848469581,+0.141371270405,+0,+0.103318296338
2013-07-01 10:14:00 PDT,+0,-7499.998223,+0,-386.195698282,+693.804164962,+2223.68123942,-386.195827918,+0,-412.744734996,+0,+0.068711542048,+0,+0.181173824747,+0.174345992645,+0.198199224429,+0.14085914225,+0,+0.102770867036
2013-07-01 10:15:00 PDT,+0,-7499.99824143,+0,-386.195698264,+693.804165658,+2223.6812413,-386.195827824,+0,-412.744739535,+0,+0.0582542746532,+0,+0.180661696766,+0.175086205159,+0.200549979277,+0.140347014096,+0,+0.102223437733
2013-07-01 10:16:00 PDT,+0,-7499.99818779,+0,-7499.99805663,-365.278990528,+30.7210010206,-365.278884041,+0,-412.744741038,+0,+0.0477970072585,+0,+0.172856466549,+0.174928423936,+0.201200980603,+0.139855275445,+0,+0.10167600843
2013-07-01 10:17:00 PDT,+0,-7499.99821215,+0,-7499.99808424,-365.278990474,+30.7210010109,-365.27888486,+0,-412.744737155,+0,+0.0373397398638,+0,+0.162399199154,+0.174444099537,+0.201233889738,+0.139370951159,+0,+0.101128579127
2013-07-01 10:18:00 PDT,+0,-7499.9982351,+0,-7499.99810882,-365.278990677,+30.721001025,-365.27888531,+0,-412.744737475,+0,+0.026882472469,+0,+0.151941931759,+0.173959775137,+0.201266798874,+0.138886626874,+0,+0.100581149825
2013-07-01 10:19:00 PDT,+0,-7499.99825897,+0,-7499.9981344,-365.278990893,+30.72100104,-365.278885783,+0,-412.744737814,+0,+0.0164252050743,+0,+0.141484664365,+0.173475450738,+0.201299708009,+0.138402302588,+0,+0.100033720522
2013-07-01 10:20:00 PDT,+0,-7500.00031165,+0,-7500.00039303,-365.279006563,+30.7210022087,-365.278936866,+0,-412.744779216,+0,+0.00596793767955,+0,+0.13102739697,+0.172991126338,+0.201332617145,+0.137917978302,+0,+0.099486291219
2013-07-01 10:21:00 PDT,+0,+0,+0,-7499.99825699,-365.278991076,+30.7210010507,-365.278890034,+0,-412.744741889,+0,+0,+0,+0.120570129575,+0.172506801939,+0.20136552628,+0.137433654016,+0,+0.0989388619162
2013-07-01 10:22:00 PDT,+0,+0,+0,-7499.99971212,-365.279018914,+30.7210031664,-365.278923723,+0,-412.744779147,+0,+0,+0,+0.11011286218,+0.172022477539,+0.201398435416,+0.13694932973,+0,+0.0983914326134
2013-07-01 10:23:00 PDT,+0,+0,+0,-7499.99831295,-365.27899139,+30.7210010689,-365.278891344,+0,-412.744738909,+0,+0,+0,+0.0996555947858,+0.17153815314,+0.201431344552,+0.136465005445,+0,+0.0978440033106
2013-07-01 10:24:00 PDT,+0,+0,+0,-7499.9983398,-365.278991673,+30.7210010895,-365.278891843,+0,-412.744739348,+0,+0,+0,+0.089198327391,+0.17105382874,+0.201464253687,+0.135980681159,+0,+0.0972965740079
2013-07-01 10:25:00 PDT,+0,+0,+0,-7500.00037419,-365.27900647,+30.7210022012,-365.278936149,+0,-412.744779021,+0,+0,+0,+0.0787410599963,+0.170569504341,+0.201497162823,+0.135496356873,+0,+0.0967491447051
2013-07-01 10:26:00 PDT,+0,+0,+0,-7499.99839192,-365.278992467,+30.7210011508,-365.278892568,+0,-412.744743692,+0,+0,+0,+0.0682837926015,+0.170085179941,+0.201530071958,+0.135012032587,+0,+0.0962017154023
2013-07-01 10:27:00 PDT,+0,+0,+0,-7499.99970609,-365.279019151,+30.721003186,-365.27892352,+0,-412.744779429,+0,+0,+0,+0.0578265252068,+0.169600855542,+0.201562981094,+0.134527708302,+0,+0.0956542860995
2013-07-01 10:28:00 PDT,+0,+0,+0,-7499.99845344,-365.278992927,+30.7210011815,-365.278894018,+0,-412.744741289,+0,+0,+0,+0.0473692578121,+0.169116531142,+0.201595890229,+0.134043384016,+0,+0.0951068567968
2013-07-01 10:29:00 PDT,+0,+0,+0,-7499.99848304,-365.278993269,+30.7210012068,-365.278894603,+0,-412.744741819,+0,+0,+0,+0.0369119904173,+0.168632206743,+0.201628799365,+0.13355905973,+0,+0.094559427494
2013-07-01 10:30:00 PDT,+0,+0,+0,-7500.00037977,-365.279006211,+30.7210021796,-365.278936364,+0,-412.744778797,+0,+0,+0,+0.0264547230226,+0.168147882343,+0.201661708501,+0.133074735444,+0,+0.0940119981912
2013-07-01 10:31:00 PDT,+0,+0,+0,+265.771746138,-7499.9988002,+1909.77219799,+265.772108044,+0,-412.744745664,+0,+0,+0,+0.0238745984079,+0.160350066414,+0.203153775999,+0.133154062609,+0,+0.0934645688884
2013-07-01 10:32:00 PDT,+0,+0,+0,+265.771761048,-7500.00065748,+1909.77228688,+265.772123135,+0,-412.744778765,+0,+0,+0,+0.0241588893496,+0.149892799019,+0.205176446537,+0.133438353938,+0,+0.0929171395856
2013-07-01 10:33:00 PDT,+0,+0,+0,+265.771746915,-7499.99885161,+1909.77219919,+265.77210889,+0,-412.744743851,+0,+0,+0,+0.0244431802913,+0.139435531625,+0.207199117076,+0.133722645267,+0,+0.0923697102829
2013-07-01 10:34:00 PDT,+0,+0,+0,+265.771747229,-7499.99887823,+1909.77220036,+265.772109216,+0,-412.744744476,+0,+0,+0,+0.024727471233,+0.12897826423,+0.209221787615,+0.134006936596,+0,+0.0918222809801
2013-07-01 10:35:00 PDT,+0,+0,+0,+265.771765486,-7499.99921213,+1909.77222969,+265.772129107,+0,-412.744779491,+0,+0,+0,+0.0250117621748,+0.118520996835,+0.211244458154,+0.134291227925,+0,+0.0912748516773
2013-07-01 10:36:00 PDT,+0,+0,+0,+265.771747733,-7499.99893509,+1909.77220364,+265.772109705,+0,-412.744748365,+0,+0,+0,+0.0252960531165,+0.10806372944,+0.213267128693,+0.134575519254,+0,+0.0907274223745
2013-07-01 10:37:00 PDT,+0,+0,+0,+265.771760971,-7500.00066632,+1909.7722877,+265.772123034,+0,-412.744778995,+0,+0,+0,+0.0255803440582,+0.0976064620457,+0.215289799232,+0.134859810583,+0,+0.0901799930717
2013-07-01 10:38:00 PDT,+0,+0,+0,+265.771748582,-7499.99898978,+1909.77220556,+265.772110622,+0,-412.744747143,+0,+0,+0,+0.0258646349999,+0.0871491946509,+0.217312469771,+0.135144101912,+0,+0.089632563769
2013-07-01 10:39:00 PDT,+0,+0,+0,+265.771748944,-7499.99901844,+1909.77220697,+265.772110997,+0,-412.74474785,+0,+0,+0,+0.0261489259416,+0.0766919272562,+0.21933514031,+0.135428393241,+0,+0.0890851344662
2013-07-01 10:40:00 PDT,+0,+0,+0,+265.771765567,-7499.99920269,+1909.77222876,+265.772129214,+0,-412.744779321,+0,+0,+0,+0.0264332168833,+0.0662346598614,+0.221357810849,+0.13571268457,+0,+0.0885377051634
2013-07-01 10:41:00 PDT,+0,+0,+0,+265.771749565,-7499.99908019,+1909.77221048,+265.772111613,+0,-412.744751469,+0,+0,+0,+0.026717507825,+0.0557773924667,+0.223380481388,+0.135996975899,+0,+0.0879902758606
2013-07-01 10:42:00 PDT,+0,+0,+0,+265.771760902,-7500.00067405,+1909.77228842,+265.772122944,+0,-412.744779197,+0,+0,+0,+0.0270017987667,+0.045320125072,+0.225403151926,+0.136281267228,+0,+0.0874428465578
2013-07-01 10:43:00 PDT,+0,+0,+0,+265.77175048,-7499.99913781,+1909.77221308,+265.772112593,+0,-412.744750839,+0,+0,+0,+0.0272860897084,+0.0348628576772,+0.227425822465,+0.136565558557,+0,+0.0868954172551
2013-07-01 10:44:00 PDT,+0,+0,+0,+265.771750885,-7499.99916838,+1909.7722147,+265.772113015,+0,-412.744751624,+0,+0,+0,+0.0275703806501,+0.0244055902825,+0.229448493004,+0.136849849885,+0,+0.0863479879523
2013-07-01 10:45:00 PDT,+0,+0,+0,+265.77175119,-7499.99920314,+1909.77221674,+265.772113306,+0,-412.744754223,+0,+0,+0,+0.0278546715918,+0.0139483228878,+0.231471163543,+0.137134141214,+0,+0.0858005586495
2013-07-01 10:46:00 PDT,+0,+0,+0,+265.771751756,-7499.99920292,-2464.00116277,+265.77211391,+0,-412.744755241,+0,+0,+0,+0.0281389625335,+0.00349105549302,+0.229580915695,+0.137418432543,+0,+0.0852531293467
2013-07-01 10:47:00 PDT,+0,+0,+0,+265.771752061,+0,-2464.00118574,+265.772114248,+0,-412.744753906,+0,+0,+0,+0.0284232534752,+0,+0.226267788433,+0.137702723872,+0,+0.0847057000439
2013-07-01 10:48:00 PDT,+0,+0,+0,+265.771752503,+0,-2464.00119163,+265.772114707,+0,-412.744754754,+0,+0,+0,+0.028707544417,+0,+0.222954661172,+0.137987015201,+0,+0.0841582707412
2013-07-01 10:49:00 PDT,+0,+0,+0,+265.771752952,+0,-2464.00119761,+265.772115173,+0,-412.744755617,+0,+0,+0,+0.0289918353587,+0,+0.21964153391,+0.13827130653,+0,+0.0836108414384
2013-07-01 10:50:00 PDT,+0,+0,+0,+265.771753325,+0,-2464.00120445,+265.772115539,+0,-412.744757837,+0,+0,+0,+0.0292761263004,+0,+0.216328406649,+0.138555597859,+0,+0.0830634121356
2013-07-01 10:51:00 PDT,+0,+0,+0,+265.771753794,+0,-2464.00121057,+265.772116027,+0,-412.744758631,+0,+0,+0,+0.0295604172421,+0,+0.213015279387,+0.138839889188,+0,+0.0825159828328
2013-07-01 10:52:00 PDT,+0,+0,+0,+265.771754344,+0,-2464.00121598,+265.772116618,+0,-412.744758282,+0,+0,+0,+0.0298447081838,+0,+0.209702152125,+0.139124180517,+0,+0.08196855353
2013-07-01 10:53:00 PDT,+0,+0,+0,+265.771754822,+0,-2464.00122223,+265.772117114,+0,-412.744759195,+0,+0,+0,+0.0301289991255,+0,+0.206389024864,+0.139408471846,+0,+0.0814211242273
2013-07-01 10:54:00 PDT,+0,+0,+0,+265.771755307,+0,-2464.00122857,+265.772117617,+0,-412.74476012,+0,+0,+0,+0.0304132900672,+0,+0.203075897602,+0.139692763175,+0,+0.0808736949245
2013-07-01 10:55:00 PDT,+0,+0,+0,+265.771755739,+0,-2464.00123573,+265.772118051,+0,-412.744761929,+0,+0,+0,+0.0306975810089,+0,+0.199762770341,+0.139977054504,+0,+0.0803262656217
2013-07-01 10:56:00 PDT,+0,+0,+0,+265.771756242,+0,-2464.00124219,+265.772118574,+0,-412.74476278,+0,+0,+0,+0.0309818719506,+0,+0.196449643079,+0.140261345833,+0,+0.0797788363189
2013-07-01 10:57:00 PDT,+0,+0,+0,+265.771756798,+0,-2464.00124794,+265.772119165,+0,-412.74476296,+0,+0,+0,+0.0312661628923,+0,+0.193136515817,+0.140545637162,+0,+0.0792314070161
2013-07-01 10:58:00 PDT,+0,+0,+0,+265.771757306,+0,-2464.00125451,+265.772119693,+0,-412.744763927,+0,+0,+0,+0.031550453834,+0,+0.189823388556,+0.140829928491,+0,+0.0786839777134
2013-07-01 10:59:00 PDT,+0,+0,+0,+265.771765717,+0,-2464.00121283,+265.772129446,+0,-412.744778321,+0,+0,+0,+0.0318347447757,+0,+0.186510261294,+0.141114219819,+0,+0.0781365484106
2013-07-01 11:00:00 PDT,+0,+0,+0,+265.771758308,+0,-2464.00126859,+265.772120723,+0,-412.744766281,+0,+0,+0,+0.0321190357174,+0,+0.183197134033,+0.141398511148,+0,+0.0775891191078
2013-07-01 11:01:00 PDT,+180.268979302,+180.268981159,+180.268971111,+265.771760254,+0,-2464.00140551,-2971.73092151,+180.268993337,-412.744780083,+0.000141483027272,+0.000141483028785,+0.000141483018985,+0.0324033266592,+0,+0.179884006771,+0.13853383062,+0.000141483035809,+0.077041689805
2013-07-01 11:02:00 PDT,+180.268999764,+180.269002032,+180.268986555,+265.771793794,+0,-2464.00169223,-2971.73161111,+180.269011908,-412.744827703,+0.000334414428097,+0.000334414431673,+0.00033441440851,+0.0326876176009,+0,+0.176570879509,+0.134524069416,+0.000334414448277,+0.0764942605022
2013-07-01 11:03:00 PDT,+180.268999413,+180.269001675,+180.268986244,+265.771793229,+0,-2464.00168657,-2971.73160178,+180.269011523,-412.744826747,+0.000527345828922,+0.000527345834562,+0.000527345798036,+0.0329719085426,+0,+0.173257752248,+0.130514308213,+0.000527345860744,+0.0759468311995
2013-07-01 11:04:00 PDT,+180.268999166,+180.269001432,+180.268984437,+265.771792953,+0,-2464.00168074,-2971.73159424,+180.26900859,-412.744820101,+0.000720277229747,+0.00072027723745,+0.000720277187561,+0.0332561994843,+0,+0.169944624986,+0.126504547009,+0.000720277273211,+0.0753994018967
2013-07-01 11:05:00 PDT,+180.268998805,+180.269001065,+180.26898413,+265.771792371,+0,-2464.00167481,-2971.73158447,+180.269008218,-412.744819167,+0.000913208630573,+0.000913208640339,+0.000913208577086,+0.033540490426,+0,+0.166631497725,+0.122494785805,+0.000913208685678,+0.0748519725939
2013-07-01 11:06:00 PDT,+180.26899833,+180.269000575,+180.268985287,+265.771791485,+0,-2464.00166883,-2971.73157241,+180.269010339,-412.744823795,+0.0011061400314,+0.00110614004323,+0.00110613996661,+0.0338247813677,+0,+0.163318370463,+0.118485024602,+0.00110614009815,+0.0743045432911
2013-07-01 11:07:00 PDT,+180.268997962,+180.2690002,+180.268984961,+265.771790891,+0,-2464.00166269,-2971.73156226,+180.269009936,-412.744822788,+0.00129907143222,+0.00129907144612,+0.00129907135614,+0.0341090723094,+0,+0.160005243201,+0.114475263398,+0.00129907151061,+0.0737571139883
2013-07-01 11:08:00 PDT,+180.268982216,+180.268984245,+180.268971257,+265.771766062,+0,-2464.00121638,-2971.73109615,+180.268993823,-412.744778819,+0.00149200283305,+0.001492002849,+0.00149200274566,+0.0343933632511,+0,+0.15669211594,+0.110465502194,+0.00149200292308,+0.0732096846856
2013-07-01 11:09:00 PDT,+180.26899732,+180.268999555,+180.268982883,+265.771789974,+0,-2464.00164991,-2971.73154334,+180.269006704,-412.744815345,+0.00168493423387,+0.00168493425189,+0.00168493413519,+0.0346776541928,+0,+0.153378988678,+0.106455740991,+0.00168493433555,+0.0726622553828
2013-07-01 11:10:00 PDT,+180.268979423,+180.268981289,+180.268970938,+265.771760509,+0,-2464.00139987,-2971.73092667,+180.268993056,-412.744779356,+0.0018778656347,+0.00187786565478,+0.00187786552471,+0.0349619451345,+0,+0.150065861417,+0.102445979787,+0.00187786574801,+0.07211482608
2013-07-01 11:11:00 PDT,+180.268996453,+180.268998666,+180.268983629,+265.77178846,+0,-2464.001637,-2971.7315197,+180.269008287,-412.744818636,+0.00207079703552,+0.00207079705767,+0.00207079691424,+0.0352462360762,+0,+0.146752734155,+0.0984362185832,+0.00207079716048,+0.0715673967772
2013-07-01 11:12:00 PDT,+180.268996069,+180.268998275,+180.268983292,+265.771787841,+0,-2464.00163034,-2971.73150865,+180.269007871,-412.744817582,+0.00226372843635,+0.00226372846056,+0.00226372830376,+0.0355305270179,+0,+0.143439606893,+0.0944264573795,+0.00226372857295,+0.0710199674745
2013-07-01 11:13:00 PDT,+180.268995784,+180.268997993,+180.268981601,+265.771787495,+0,-2464.00162334,-2971.73149934,+180.269005152,-412.744811389,+0.00245665983717,+0.00245665986345,+0.00245665969329,+0.0358148179597,+0,+0.140126479632,+0.0904166961758,+0.00245665998542,+0.0704725381717
2013-07-01 11:14:00 PDT,+180.268995394,+180.268997596,+180.26898128,+265.771786864,+0,-2464.00161649,-2971.73148794,+180.269004765,-412.744810394,+0.002649591238,+0.00264959126634,+0.00264959108281,+0.0360991089014,+0,+0.13681335237,+0.0864069349721,+0.00264959139788,+0.0699251088689
2013-07-01 11:15:00 PDT,+180.268994901,+180.268997087,+180.268982271,+265.771785958,+0,-2464.00160975,-2971.73147445,+180.269006609,-412.744814371,+0.00284252263882,+0.00284252266922,+0.00284252247234,+0.0363833998431,+0,+0.133500225109,+0.0823971737685,+0.00284252281035,+0.0693776795661
2013-07-01 11:16:00 PDT,+180.268995379,+180.268997614,+180.268982893,-1620.31698782,+0,-2464.0015963,-5088.31788838,+180.269008257,-4212.31748201,+0.00303545403965,+0.00303545407211,+0.00303545386186,+0.0348705867898,+0,+0.130187097847,+0.0762173754983,+0.00303545422282,+0.0650273924527
2013-07-01 11:17:00 PDT,+180.268995049,+180.268997284,+180.268981298,-1620.31698332,+0,-2464.00158901,-5088.31786265,+180.269005716,-4212.31742799,+0.00322838544048,+0.003228385475,+0.00322838525139,+0.0327042813746,+0,+0.126873970585,+0.0692484728404,+0.00322838563529,+0.0592942479535
2013-07-01 11:18:00 PDT,+180.268994632,+180.268996858,+180.268980953,-1620.31697778,+0,-2464.00158195,-5088.31783627,+180.26900528,-4212.3174092,+0.0034213168413,+0.00342131687789,+0.00342131664091,+0.0305379759595,+0,+0.123560843324,+0.0622795701825,+0.00342131704775,+0.0535611034543
2013-07-01 11:19:00 PDT,+180.26899413,+180.268996341,+180.268981792,-1620.31697124,+0,-2464.00157511,-5088.31780916,+180.269006839,-4212.31742333,+0.00361424824213,+0.00361424828078,+0.00361424803044,+0.0283716705444,+0,+0.120247716062,+0.0553106675246,+0.00361424846022,+0.0478279589552
2013-07-01 11:20:00 PDT,+180.26899371,+180.268995913,+180.268981423,-1620.31696561,+0,-2464.0015679,-5088.31778208,+180.269006362,-4212.31740329,+0.00380717964295,+0.00380717968367,+0.00380717941997,+0.0262053651293,+0,+0.1169345888,+0.0483417648667,+0.00380717987269,+0.042094814456
