# file...... outputs/house_output.csv
# date...... Fri May  3 12:31:31 2019
# user...... keegan
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,b1m1_house:total_load, b1m5_house:total_load, b2m3_house:total_load, b2m5_house:total_load, b3m1_house:total_load, b3m5_house:total_load
2013-07-01 11:30:00 PDT,+6.22217584271,+6.22217584271,+6.22217584271,+6.22217584271,+6.22217584271,+6.22217584271
2013-07-01 11:31:00 PDT,+6.22402098483,+6.22402098483,+6.22402098483,+6.22402098483,+6.22402098483,+6.22402098483
2013-07-01 11:32:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:33:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:34:00 PDT,+6.22945016284,+6.22945016284,+6.22945016284,+6.22945016284,+6.22945016284,+6.22945016284
2013-07-01 11:35:00 PDT,+6.23122466488,+6.23122466488,+6.23122466488,+6.23122466488,+6.23122466488,+6.23122466488
2013-07-01 11:36:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:37:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:38:00 PDT,+6.23644329246,+6.23644329246,+6.23644329246,+6.23644329246,+6.23644329246,+6.23644329246
2013-07-01 11:39:00 PDT,+6.2381480611,+6.2381480611,+6.2381480611,+6.2381480611,+6.2381480611,+6.2381480611
2013-07-01 11:40:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:41:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:42:00 PDT,+6.24315881122,+6.24315881122,+6.24315881122,+6.24315881122,+6.24315881122,+6.24315881122
2013-07-01 11:43:00 PDT,+6.24479472174,+6.24479472174,+6.24479472174,+6.24479472174,+6.24479472174,+6.24479472174
2013-07-01 11:44:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:45:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:46:00 PDT,+6.24960017316,+6.24960017316,+6.24960017316,+6.24960017316,+6.24960017316,+6.24960017316
2013-07-01 11:47:00 PDT,+6.25116806946,+6.25116806946,+6.25116806946,+6.25116806946,+6.25116806946,+6.25116806946
2013-07-01 11:48:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:49:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:50:00 PDT,+6.25577070674,+6.25577070674,+6.25577070674,+6.25577070674,+6.25577070674,+6.25577070674
2013-07-01 11:51:00 PDT,+6.2572714013,+6.2572714013,+6.2572714013,+6.2572714013,+6.2572714013,+6.2572714013
2013-07-01 11:52:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:53:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:54:00 PDT,+6.2616736148,+6.2616736148,+6.2616736148,+6.2616736148,+6.2616736148,+6.2616736148
2013-07-01 11:55:00 PDT,+6.2631078887,+6.2631078887,+6.2631078887,+6.2631078887,+6.2631078887,+6.2631078887
2013-07-01 11:56:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:57:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 11:58:00 PDT,+6.26731197458,+6.26731197458,+6.26731197458,+6.26731197458,+6.26731197458,+6.26731197458
2013-07-01 11:59:00 PDT,+6.26868057751,+6.26868057751,+6.26868057751,+6.26868057751,+6.26868057751,+6.26868057751
2013-07-01 12:00:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 12:01:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 12:02:00 PDT,+6.27135195973,+6.27135195973,+6.27135195973,+6.27135195973,+6.27135195973,+6.27135195973
2013-07-01 12:03:00 PDT,+6.2720232245,+6.2720232245,+6.2720232245,+6.2720232245,+6.2720232245,+6.2720232245
2013-07-01 12:04:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 12:05:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 12:06:00 PDT,+6.27408376583,+6.27408376583,+6.27408376583,+6.27408376583,+6.27408376583,+6.27408376583
2013-07-01 12:07:00 PDT,+6.27478615416,+6.27478615416,+6.27478615416,+6.27478615416,+6.27478615416,+6.27478615416
2013-07-01 12:08:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 12:09:00 PDT,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243,+1.13982712243
2013-07-01 12:10:00 PDT,+6.28159241848,+6.28159241848,+6.28159241848,+6.28159241848,+6.28159241848,+6.28159241848
2013-07-01 12:11:00 PDT,+6.28232572644,+6.28232572644,+6.28232572644,+6.28232572644,+6.28232572644,+6.28232572644
2013-07-01 12:12:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:13:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:14:00 PDT,+6.28457178296,+6.28457178296,+6.28457178296,+6.28457178296,+6.28457178296,+6.28457178296
2013-07-01 12:15:00 PDT,+6.28533580101,+6.28533580101,+6.28533580101,+6.28533580101,+6.28533580101,+6.28533580101
2013-07-01 12:16:00 PDT,+6.28610746245,+6.28610746245,+6.28610746245,+6.28610746245,+6.28610746245,+6.28610746245
2013-07-01 12:17:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:18:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:19:00 PDT,+6.28846816703,+6.28846816703,+6.28846816703,+6.28846816703,+6.28846816703,+6.28846816703
2013-07-01 12:20:00 PDT,+6.28927026121,+6.28927026121,+6.28927026121,+6.28927026121,+6.28927026121,+6.28927026121
2013-07-01 12:21:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:22:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:23:00 PDT,+6.29172191832,+6.29172191832,+6.29172191832,+6.29172191832,+6.29172191832,+6.29172191832
2013-07-01 12:24:00 PDT,+6.29255421283,+6.29255421283,+6.29255421283,+6.29255421283,+6.29255421283,+6.29255421283
2013-07-01 12:25:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:26:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:27:00 PDT,+6.29509611128,+6.29509611128,+6.29509611128,+6.29509611128,+6.29509611128,+6.29509611128
2013-07-01 12:28:00 PDT,+6.2959583644,+6.2959583644,+6.2959583644,+6.2959583644,+6.2959583644,+6.2959583644
2013-07-01 12:29:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:30:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:31:00 PDT,+6.29858976499,+6.29858976499,+6.29858976499,+6.29858976499,+6.29858976499,+6.29858976499
2013-07-01 12:32:00 PDT,+6.29948172564,+6.29948172564,+6.29948172564,+6.29948172564,+6.29948172564,+6.29948172564
2013-07-01 12:33:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:34:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:35:00 PDT,+6.30220186112,+6.30220186112,+6.30220186112,+6.30220186112,+6.30220186112,+6.30220186112
2013-07-01 12:36:00 PDT,+6.30312326889,+6.30312326889,+6.30312326889,+6.30312326889,+6.30312326889,+6.30312326889
2013-07-01 12:37:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:38:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:39:00 PDT,+6.30593134398,+6.30593134398,+6.30593134398,+6.30593134398,+6.30593134398,+6.30593134398
2013-07-01 12:40:00 PDT,+6.30688192911,+6.30688192911,+6.30688192911,+6.30688192911,+6.30688192911,+6.30688192911
2013-07-01 12:41:00 PDT,+6.30783976533,+6.30783976533,+6.30783976533,+6.30783976533,+6.30783976533,+6.30783976533
2013-07-01 12:42:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:43:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:44:00 PDT,+6.31075660392,+6.31075660392,+6.31075660392,+6.31075660392,+6.31075660392,+6.31075660392
2013-07-01 12:45:00 PDT,+6.31174326715,+6.31174326715,+6.31174326715,+6.31174326715,+6.31174326715,+6.31174326715
2013-07-01 12:46:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:47:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:48:00 PDT,+6.31474615354,+6.31474615354,+6.31474615354,+6.31474615354,+6.31474615354,+6.31474615354
2013-07-01 12:49:00 PDT,+6.31576135302,+6.31576135302,+6.31576135302,+6.31576135302,+6.31576135302,+6.31576135302
2013-07-01 12:50:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:51:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:52:00 PDT,+6.31884940085,+6.31884940085,+6.31884940085,+6.31884940085,+6.31884940085,+6.31884940085
2013-07-01 12:53:00 PDT,+6.31989283644,+6.31989283644,+6.31989283644,+6.31989283644,+6.31989283644,+6.31989283644
2013-07-01 12:54:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:55:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 12:56:00 PDT,+6.32306513134,+6.32306513134,+6.32306513134,+6.32306513134,+6.32306513134,+6.32306513134
2013-07-01 12:57:00 PDT,+6.32413649357,+6.32413649357,+6.32413649357,+6.32413649357,+6.32413649357,+6.32413649357
2013-07-01 12:58:00 PDT,+1.14454753453,+1.14454753453,+6.32521478802,+6.32521478802,+1.14454753453,+1.14454753453
2013-07-01 12:59:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 13:00:00 PDT,+6.32739209313,+6.32739209313,+1.14454753453,+1.14454753453,+6.32739209313,+6.32739209313
2013-07-01 13:01:00 PDT,+6.32876011878,+6.32876011878,+6.32876011878,+6.32876011878,+6.32876011878,+6.32876011878
2013-07-01 13:02:00 PDT,+6.33012535433,+6.33012535433,+6.33012535433,+6.33012535433,+6.33012535433,+6.33012535433
2013-07-01 13:03:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 13:04:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 13:05:00 PDT,+6.33420436283,+6.33420436283,+6.33420436283,+6.33420436283,+6.33420436283,+6.33420436283
2013-07-01 13:06:00 PDT,+6.33555848042,+6.33555848042,+6.33555848042,+6.33555848042,+6.33555848042,+6.33555848042
2013-07-01 13:07:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 13:08:00 PDT,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453,+1.14454753453
2013-07-01 13:09:00 PDT,+6.33960423679,+6.33960423679,+6.33960423679,+6.33960423679,+6.33960423679,+6.33960423679
2013-07-01 13:10:00 PDT,+6.29992740287,+6.29992740287,+6.29992740287,+6.29992740287,+6.29992740287,+6.29992740287
2013-07-01 13:11:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:12:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:13:00 PDT,+6.30394012867,+6.30394012867,+6.30394012867,+6.30394012867,+6.30394012867,+6.30394012867
2013-07-01 13:14:00 PDT,+6.30527221958,+6.30527221958,+6.30527221958,+6.30527221958,+6.30527221958,+6.30527221958
2013-07-01 13:15:00 PDT,+1.10343909728,+1.10343909728,+6.30660157531,+6.30660157531,+1.10343909728,+1.10343909728
2013-07-01 13:16:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:17:00 PDT,+6.30925209807,+6.30925209807,+1.10343909728,+1.10343909728,+6.30925209807,+6.30925209807
2013-07-01 13:18:00 PDT,+6.31057327348,+6.31057327348,+6.31057327348,+6.31057327348,+6.31057327348,+6.31057327348
2013-07-01 13:19:00 PDT,+6.31189173048,+6.31189173048,+6.31189173048,+6.31189173048,+6.31189173048,+6.31189173048
2013-07-01 13:20:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:21:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:22:00 PDT,+6.3158308329,+6.3158308329,+6.3158308329,+6.3158308329,+6.3158308329,+6.3158308329
2013-07-01 13:23:00 PDT,+6.31713845808,+6.31713845808,+6.31713845808,+6.31713845808,+6.31713845808,+6.31713845808
2013-07-01 13:24:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:25:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:26:00 PDT,+6.32104516513,+6.32104516513,+6.32104516513,+6.32104516513,+6.32104516513,+6.32104516513
2013-07-01 13:27:00 PDT,+6.32234202516,+6.32234202516,+6.32234202516,+6.32234202516,+6.32234202516,+6.32234202516
2013-07-01 13:28:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:29:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:30:00 PDT,+6.32621653642,+6.32621653642,+6.32621653642,+6.32621653642,+6.32621653642,+6.32621653642
2013-07-01 13:31:00 PDT,+6.3275026977,+6.3275026977,+6.3275026977,+6.3275026977,+6.3275026977,+6.3275026977
2013-07-01 13:32:00 PDT,+1.10343909728,+1.10343909728,+6.32878619463,+6.32878619463,+1.10343909728,+1.10343909728
2013-07-01 13:33:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:34:00 PDT,+6.33134521199,+6.33134521199,+1.10343909728,+1.10343909728,+6.33134521199,+6.33134521199
2013-07-01 13:35:00 PDT,+6.33262074066,+6.33262074066,+6.33262074066,+6.33262074066,+6.33262074066,+6.33262074066
2013-07-01 13:36:00 PDT,+6.33389362147,+6.33389362147,+6.33389362147,+6.33389362147,+6.33389362147,+6.33389362147
2013-07-01 13:37:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:38:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:39:00 PDT,+6.33769641795,+6.33769641795,+6.33769641795,+6.33769641795,+6.33769641795,+6.33769641795
2013-07-01 13:40:00 PDT,+6.33895874846,+6.33895874846,+6.33895874846,+6.33895874846,+6.33895874846,+6.33895874846
2013-07-01 13:41:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:42:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:43:00 PDT,+6.34272999245,+6.34272999245,+6.34272999245,+6.34272999245,+6.34272999245,+6.34272999245
2013-07-01 13:44:00 PDT,+6.34398183822,+6.34398183822,+6.34398183822,+6.34398183822,+6.34398183822,+6.34398183822
2013-07-01 13:45:00 PDT,+6.34523107302,+6.34523107302,+6.34523107302,+6.34523107302,+6.34523107302,+6.34523107302
2013-07-01 13:46:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:47:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:48:00 PDT,+6.34896315233,+6.34896315233,+6.34896315233,+6.34896315233,+6.34896315233,+6.34896315233
2013-07-01 13:49:00 PDT,+6.35020198397,+6.35020198397,+6.35020198397,+6.35020198397,+6.35020198397,+6.35020198397
2013-07-01 13:50:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:51:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:52:00 PDT,+6.35390295134,+6.35390295134,+6.35390295134,+6.35390295134,+6.35390295134,+6.35390295134
2013-07-01 13:53:00 PDT,+6.35513144479,+6.35513144479,+6.35513144479,+6.35513144479,+6.35513144479,+6.35513144479
2013-07-01 13:54:00 PDT,+6.35635736381,+6.35635736381,+6.35635736381,+6.35635736381,+6.35635736381,+6.35635736381
2013-07-01 13:55:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:56:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 13:57:00 PDT,+6.36001971472,+6.36001971472,+6.36001971472,+6.36001971472,+6.36001971472,+6.36001971472
2013-07-01 13:58:00 PDT,+6.36123537641,+6.36123537641,+6.36123537641,+6.36123537641,+6.36123537641,+6.36123537641
2013-07-01 13:59:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 14:00:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 14:01:00 PDT,+6.36540684087,+6.36540684087,+6.36540684087,+6.36540684087,+6.36540684087,+6.36540684087
2013-07-01 14:02:00 PDT,+6.36713238684,+6.36713238684,+6.36713238684,+6.36713238684,+6.36713238684,+6.36713238684
2013-07-01 14:03:00 PDT,+6.36883577079,+6.36883577079,+6.36883577079,+6.36883577079,+6.36883577079,+6.36883577079
2013-07-01 14:04:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 14:05:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 14:06:00 PDT,+6.37381385362,+6.37381385362,+6.37381385362,+6.37381385362,+6.37381385362,+6.37381385362
2013-07-01 14:07:00 PDT,+6.37542948741,+6.37542948741,+6.37542948741,+6.37542948741,+6.37542948741,+6.37542948741
2013-07-01 14:08:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 14:09:00 PDT,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728,+1.10343909728
2013-07-01 14:10:00 PDT,+6.36740999266,+6.36740999266,+6.36740999266,+6.36740999266,+6.36740999266,+6.36740999266
2013-07-01 14:11:00 PDT,+6.36893926622,+6.36893926622,+6.36893926622,+6.36893926622,+6.36893926622,+6.36893926622
2013-07-01 14:12:00 PDT,+6.37044715781,+6.37044715781,+6.37044715781,+6.37044715781,+6.37044715781,+6.37044715781
2013-07-01 14:13:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:14:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:15:00 PDT,+6.37484335042,+6.37484335042,+6.37484335042,+6.37484335042,+6.37484335042,+6.37484335042
2013-07-01 14:16:00 PDT,+6.37626651861,+6.37626651861,+6.37626651861,+6.37626651861,+6.37626651861,+6.37626651861
2013-07-01 14:17:00 PDT,+1.09065499733,+1.09065499733,+6.37766870188,+6.37766870188,+1.09065499733,+1.09065499733
2013-07-01 14:18:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:19:00 PDT,+6.38041041782,+6.38041041782,+1.09065499733,+1.09065499733,+6.38041041782,+6.38041041782
2013-07-01 14:20:00 PDT,+6.38175009997,+6.38175009997,+6.38175009997,+6.38175009997,+6.38175009997,+6.38175009997
2013-07-01 14:21:00 PDT,+6.38306909616,+6.38306909616,+6.38306909616,+6.38306909616,+6.38306909616,+6.38306909616
2013-07-01 14:22:00 PDT,+1.09065499733,+1.09065499733,+6.38436747854,+6.38436747854,+1.09065499733,+1.09065499733
2013-07-01 14:23:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:24:00 PDT,+6.38690268523,+6.38690268523,+1.09065499733,+1.09065499733,+6.38690268523,+6.38690268523
2013-07-01 14:25:00 PDT,+6.38813964865,+6.38813964865,+6.38813964865,+6.38813964865,+6.38813964865,+6.38813964865
2013-07-01 14:26:00 PDT,+6.38935627646,+6.38935627646,+6.38935627646,+6.38935627646,+6.38935627646,+6.38935627646
2013-07-01 14:27:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:28:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:29:00 PDT,+6.39288481052,+6.39288481052,+6.39288481052,+6.39288481052,+6.39288481052,+6.39288481052
2013-07-01 14:30:00 PDT,+6.39402075502,+6.39402075502,+6.39402075502,+6.39402075502,+6.39402075502,+6.39402075502
2013-07-01 14:31:00 PDT,+6.3951366883,+6.3951366883,+6.3951366883,+6.3951366883,+6.3951366883,+6.3951366883
2013-07-01 14:32:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:33:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:34:00 PDT,+6.39836503322,+6.39836503322,+6.39836503322,+6.39836503322,+6.39836503322,+6.39836503322
2013-07-01 14:35:00 PDT,+6.39940152886,+6.39940152886,+6.39940152886,+6.39940152886,+6.39940152886,+6.39940152886
2013-07-01 14:36:00 PDT,+1.09065499733,+1.09065499733,+6.40041831171,+6.40041831171,+1.09065499733,+1.09065499733
2013-07-01 14:37:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:38:00 PDT,+6.40239296431,+6.40239296431,+1.09065499733,+1.09065499733,+6.40239296431,+6.40239296431
2013-07-01 14:39:00 PDT,+6.40335094409,+6.40335094409,+6.40335094409,+6.40335094409,+6.40335094409,+6.40335094409
2013-07-01 14:40:00 PDT,+6.40428943116,+6.40428943116,+6.40428943116,+6.40428943116,+6.40428943116,+6.40428943116
2013-07-01 14:41:00 PDT,+1.09065499733,+1.09065499733,+6.40520847793,+6.40520847793,+1.09065499733,+1.09065499733
2013-07-01 14:42:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:43:00 PDT,+6.40698845507,+6.40698845507,+1.09065499733,+1.09065499733,+6.40698845507,+6.40698845507
2013-07-01 14:44:00 PDT,+6.4078494851,+6.4078494851,+6.4078494851,+6.4078494851,+6.4078494851,+6.4078494851
2013-07-01 14:45:00 PDT,+6.40869127414,+6.40869127414,+6.40869127414,+6.40869127414,+6.40869127414,+6.40869127414
2013-07-01 14:46:00 PDT,+1.09065499733,+1.09065499733,+6.40951386942,+6.40951386942,+1.09065499733,+1.09065499733
2013-07-01 14:47:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:48:00 PDT,+6.41110166244,+6.41110166244,+1.09065499733,+1.09065499733,+6.41110166244,+6.41110166244
2013-07-01 14:49:00 PDT,+6.41186694945,+6.41186694945,+6.41186694945,+6.41186694945,+6.41186694945,+6.41186694945
2013-07-01 14:50:00 PDT,+6.41261322124,+6.41261322124,+6.41261322124,+6.41261322124,+6.41261322124,+6.41261322124
2013-07-01 14:51:00 PDT,+1.09065499733,+1.09065499733,+6.41334051987,+6.41334051987,+1.09065499733,+1.09065499733
2013-07-01 14:52:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:53:00 PDT,+6.41473836057,+6.41473836057,+1.09065499733,+1.09065499733,+6.41473836057,+6.41473836057
2013-07-01 14:54:00 PDT,+6.41540898155,+6.41540898155,+6.41540898155,+6.41540898155,+6.41540898155,+6.41540898155
2013-07-01 14:55:00 PDT,+6.41606078713,+6.41606078713,+6.41606078713,+6.41606078713,+6.41606078713,+6.41606078713
2013-07-01 14:56:00 PDT,+1.09065499733,+1.09065499733,+6.41669381418,+6.41669381418,+1.09065499733,+1.09065499733
2013-07-01 14:57:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
2013-07-01 14:58:00 PDT,+6.41790367487,+6.41790367487,+1.09065499733,+1.09065499733,+6.41790367487,+6.41790367487
2013-07-01 14:59:00 PDT,+6.41848057703,+6.41848057703,+6.41848057703,+6.41848057703,+6.41848057703,+6.41848057703
2013-07-01 15:00:00 PDT,+6.41903883768,+6.41903883768,+6.41903883768,+6.41903883768,+6.41903883768,+6.41903883768
2013-07-01 15:01:00 PDT,+1.09065499733,+1.09065499733,+6.4192075109,+6.4192075109,+1.09065499733,+1.09065499733
2013-07-01 15:02:00 PDT,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733,+1.09065499733
