GEOID,X,Y
4703700000360_7,-86.58307292950,36.19423081230
4703700000360_8,-86.58861058260,36.19994503290
4703700000360_9,-86.58821250590,36.19320481010
4703700000360_10,-86.58025336010,36.19660721850
4703700000361_1,-86.59347977710,36.18596093430
4703700000361_2,-86.59200156760,36.18218109960
4703700000361_3,-86.58953655510,36.18517256310
4703700000361_4,-86.58698276250,36.18521737800
4703700000361_5,-86.59151357320,36.18314361040
4703700000361_6,-86.58571556740,36.18804605600
4703700000361_7,-86.59169428540,36.18328821710
4703700000361_8,-86.58526501490,36.18536582590
4703700000361_9,-86.58554353580,36.18552523970
4703700000361_10,-86.59267590210,36.18382129970
4703700000367_1,-86.59868804990,36.18478105930
4703700000367_2,-86.59822156030,36.18499516450
4703700000367_3,-86.59993454510,36.18526036540
4703700000367_4,-86.59761718660,36.18717628940
4703700000367_5,-86.59739961050,36.18330513750
4703700000367_6,-86.60246892710,36.18734467260
4703700000367_7,-86.59816373830,36.18358305280
4703700000367_8,-86.59494274050,36.18872769180
4703700000367_9,-86.59626812330,36.18648640630
4703700000367_10,-86.60073312280,36.18707347610
4703700000297_1,-86.59913030350,36.20211698260
4703700000297_2,-86.60129383500,36.20622266300
4703700000297_3,-86.59838425100,36.19932865490
4703700000297_4,-86.59788935970,36.19847333180
4703700000297_5,-86.59702938910,36.20384767770
4703700000297_6,-86.59833964370,36.20379204050
4703700000297_7,-86.59806780250,36.20403995430
4703700000297_8,-86.59733546300,36.20681708540
4703700000297_9,-86.59726274440,36.20236018780
4703700000297_10,-86.59778086780,36.20885373900
4703700000106_1,-86.69669402810,36.24764463420
4703700000106_2,-86.70368356720,36.24963394550
4703700000106_3,-86.70236800890,36.24908188510
4703700000106_4,-86.70032429600,36.25247344940
4703700000106_5,-86.70628675800,36.25314950490
4703700000106_6,-86.70185853990,36.24761664600
4703700000106_7,-86.70072739100,36.24736647120
4703700000106_8,-86.70128596410,36.25405717540
4703700000106_9,-86.70334294750,36.24969288300
4703700000106_10,-86.70333731890,36.24840522400
4703700000121_1,-86.75675054200,36.25553435750
4703700000121_2,-86.74373994990,36.25207814610
4703700000121_3,-86.75273682160,36.24039433150
4703700000121_4,-86.75124313160,36.24347000940
4703700000121_5,-86.75529617760,36.23999360830
4703700000121_6,-86.74972785250,36.24447528040
4703700000121_7,-86.74784409330,36.25013284590
4703700000121_8,-86.75446351170,36.25366176130
4703700000121_9,-86.74451414870,36.25175503880
4703700000121_10,-86.75646653360,36.25573902800
4703700000279_1,-86.70124624060,36.24094989030
4703700000279_2,-86.68365661590,36.20819507730
4703700000279_3,-86.70069800660,36.23475477150
4703700000279_4,-86.68862723780,36.20919434270
4703700000279_5,-86.69119369870,36.21194067830
4703700000279_6,-86.69546243060,36.23057567020
4703700000279_7,-86.68244878600,36.20920502110
4703700000279_8,-86.70540207140,36.23640300390
4703700000279_9,-86.69208749260,36.22183500860
4703700000279_10,-86.69582726930,36.23099356350
4703700000134_1,-86.73019344280,36.23659777480
4703700000134_2,-86.73635189010,36.23079825480
4703700000134_3,-86.74082457590,36.23661132430
4703700000134_4,-86.73127900270,36.23539385140
4703700000134_5,-86.73884879030,36.23347865120
4703700000134_6,-86.74447424520,36.23285539760
4703700000134_7,-86.74161072410,36.23231229460
4703700000134_8,-86.74679477580,36.23081761330
4703700000134_9,-86.74567311650,36.23370287910
4703700000134_10,-86.74044368900,36.23623705510
4703700000147_1,-86.73571157400,36.21349282020
4703700000147_2,-86.73268350550,36.21312839660
4703700000147_3,-86.72990068680,36.21841887630
4703700000147_4,-86.73445110490,36.22089784130
4703700000147_5,-86.73228152320,36.21231810280
4703700000147_6,-86.73409846830,36.22117115420
4703700000147_7,-86.73477148130,36.21362436980
4703700000147_8,-86.73494683930,36.21713260600
4703700000147_9,-86.72974339490,36.22006310270
4703700000147_10,-86.73511585690,36.21550487100
4703700000153_1,-86.76317105570,36.20835355340
4703700000153_2,-86.76347704390,36.20967388990
4703700000153_3,-86.76044562040,36.20937247520
4703700000153_4,-86.76588226720,36.20789108960
4703700000153_5,-86.76274288560,36.20932635840
4703700000153_6,-86.76633966460,36.20947760580
4703700000153_7,-86.76285590850,36.20918215660
4703700000153_8,-86.76150906990,36.20863439020
4703700000153_9,-86.76213455580,36.20781229510
4703700000153_10,-86.76220605280,36.20929764570
4703700000536_1,-86.88707890330,36.13853165830
4703700000536_2,-86.89488151880,36.13110687510
4703700000536_3,-86.89195742410,36.13602858680
4703700000536_4,-86.89220239670,36.12416106480
4703700000536_5,-86.89225710030,36.12589003040
4703700000536_6,-86.88763123320,36.12650711560
4703700000536_7,-86.89218949560,36.13413603480
4703700000536_8,-86.89468650670,36.12893927320
4703700000536_9,-86.89748872230,36.13040521300
4703700000536_10,-86.88901139030,36.13646867160
4703700000549_1,-86.92455944660,36.12813143210
4703700000549_2,-86.91848825430,36.12170656210
4703700000549_3,-86.91218077720,36.12614559290
4703700000549_4,-86.91870596500,36.12237637420
4703700000549_5,-86.91100635900,36.12394773690
4703700000549_6,-86.92690330480,36.11370459470
4703700000549_7,-86.91567402160,36.12170490570
4703700000549_8,-86.91665515400,36.11970892080
4703700000549_9,-86.90995669540,36.12231124750
4703700000549_10,-86.91912328830,36.11467025840
4703700000537_1,-86.88895908790,36.11510658340
4703700000537_2,-86.89900320100,36.11478129210
4703700000537_3,-86.89121640910,36.11535556100
4703700000537_4,-86.90473621640,36.11799427270
4703700000537_5,-86.89249350600,36.12229470280
4703700000537_6,-86.90312535900,36.12289954650
4703700000537_7,-86.90396476800,36.11917711190
4703700000537_8,-86.89730320310,36.11629470910
4703700000537_9,-86.89669460440,36.11879752500
4703700000537_10,-86.90075749640,36.12089110690
4703700000541_1,-86.90952497570,36.10936665950
4703700000541_2,-86.91807904590,36.09726250670
4703700000541_3,-86.89764320360,36.10633627120
4703700000541_4,-86.90434720730,36.11039036690
4703700000541_5,-86.91867688500,36.09486251760
4703700000541_6,-86.90355345120,36.10501450090
4703700000541_7,-86.90140991850,36.10597967910
4703700000541_8,-86.90981173010,36.10084463400
4703700000541_9,-86.91476862050,36.09861407350
4703700000541_10,-86.91229223330,36.11159330350
4703700000539_1,-86.89895785990,36.09458275440
4703700000539_2,-86.89857246460,36.09068255930
4703700000539_3,-86.91176747310,36.09706702620
4703700000539_4,-86.90164839560,36.09356748200
4703700000539_5,-86.90092287740,36.10251426120
4703700000539_6,-86.89309814440,36.09384221670
4703700000539_7,-86.90893922410,36.09839065340
4703700000539_8,-86.89150785050,36.09454946140
4703700000539_9,-86.89430101960,36.09653445020
4703700000539_10,-86.89401485620,36.08957568680
4703700000180_1,-86.76289226690,36.17463745060
4703700000180_2,-86.76241225510,36.17953063420
4703700000180_3,-86.76438649380,36.17370423640
4703700000180_4,-86.76025104810,36.18140469170
4703700000180_5,-86.76230566580,36.17492725290
4703700000180_6,-86.76847314630,36.17470402430
4703700000180_7,-86.76660412360,36.17259875020
4703700000180_8,-86.76483136980,36.17417712750
4703700000180_9,-86.76263120720,36.18168055710
4703700000180_10,-86.76953344540,36.17368767900
4703700000181_1,-86.75325604940,36.18106581420
4703700000181_2,-86.75232914170,36.18101748130
4703700000181_3,-86.75707710490,36.17885241940
4703700000181_4,-86.75731572340,36.17860171870
4703700000181_5,-86.75698978550,36.17983700850
4703700000181_6,-86.75826983830,36.17776139520
4703700000181_7,-86.75366736320,36.18158680010
4703700000181_8,-86.75675939440,36.17661409580
4703700000181_9,-86.75902165960,36.17636417440
4703700000181_10,-86.76039503940,36.17811724830
4703700000183_1,-86.74454510390,36.17633029530
4703700000183_2,-86.73935134710,36.17886012120
4703700000183_3,-86.74475392500,36.17931939510
4703700000183_4,-86.74119662440,36.17800173420
4703700000183_5,-86.73724002150,36.18154565330
4703700000183_6,-86.73851729130,36.17637370760
4703700000183_7,-86.74380635410,36.17802369490
4703700000183_8,-86.73843018900,36.17525450150
4703700000183_9,-86.73964048970,36.18223001330
4703700000183_10,-86.74172315010,36.17859399890
4703700000185_1,-86.73569188750,36.16658046920
4703700000185_2,-86.74600221740,36.16424211920
4703700000185_3,-86.73496046180,36.16799396820
4703700000185_4,-86.73320021690,36.17529740340
4703700000185_5,-86.74570953260,36.16434843450
4703700000185_6,-86.73607476220,36.16902062490
4703700000185_7,-86.73395006170,36.17655745770
4703700000185_8,-86.73062580620,36.16600467970
4703700000185_9,-86.73680311110,36.16773455710
4703700000185_10,-86.74357215460,36.16756107160
4703700000203_1,-86.83430808730,36.18076944760
4703700000203_2,-86.83702906040,36.18310250540
4703700000203_3,-86.83416678380,36.17976633440
4703700000203_4,-86.83736428640,36.17920496060
4703700000203_5,-86.83871864840,36.18260674830
4703700000203_6,-86.83812972610,36.18361680010
4703700000203_7,-86.83525696590,36.18279466300
4703700000203_8,-86.83404401490,36.17970980130
4703700000203_9,-86.84002750620,36.18132074990
4703700000203_10,-86.83886729290,36.18153387820
4703700000205_1,-86.84309293790,36.17190034600
4703700000205_2,-86.85052671260,36.18026856160
4703700000205_3,-86.84443973750,36.16939809120
4703700000205_4,-86.84133170590,36.17807144290
4703700000205_5,-86.84913774490,36.17821266730
4703700000205_6,-86.86090843440,36.18633704250
4703700000205_7,-86.85999454190,36.17885172540
4703700000205_8,-86.85557687270,36.17919099640
4703700000205_9,-86.84592257050,36.17602188790
4703700000205_10,-86.84466306090,36.16961858360
4703700000730_1,-86.78470437340,36.16072570360
4703700000730_2,-86.78575957740,36.15902810730
4703700000730_3,-86.78474553940,36.15809980900
4703700000730_4,-86.78458502360,36.15826159340
4703700000730_5,-86.78342058030,36.15870532680
4703700000730_6,-86.78662731430,36.16015994920
4703700000730_7,-86.78525568360,36.15919059100
4703700000730_8,-86.78446313580,36.15789019000
4703700000730_9,-86.78409724700,36.15901242730
4703700000730_10,-86.78629033350,36.15966079010
4703700000733_1,-86.77938119570,36.16154547880
4703700000733_2,-86.78025765520,36.16010328900
4703700000733_3,-86.78072832320,36.15959065720
4703700000733_4,-86.77965126140,36.16006997430
4703700000733_5,-86.78101507660,36.16078883110
4703700000733_6,-86.78078539610,36.16114504780
4703700000733_7,-86.77994589130,36.16138530400
4703700000733_8,-86.78135236980,36.16018731210
4703700000733_9,-86.78011823510,36.16137790160
4703700000733_10,-86.77867961890,36.16084012220
4703700000433_1,-86.79464876130,36.14422611780
4703700000433_2,-86.79435443080,36.14780960050
4703700000433_3,-86.79602252120,36.14816217410
4703700000433_4,-86.79384847300,36.14590933300
4703700000433_5,-86.79314959850,36.14557880130
4703700000433_6,-86.79466758480,36.14648786240
4703700000433_7,-86.79451039630,36.14405726790
4703700000433_8,-86.79396424690,36.14797047860
4703700000433_9,-86.79521325540,36.14820855670
4703700000433_10,-86.79362140220,36.14778942860
4703700000718_1,-86.79150188840,36.15746373560
4703700000718_2,-86.78976935520,36.15629454910
4703700000718_3,-86.79098374280,36.15525052280
4703700000718_4,-86.79073119260,36.15529419010
4703700000718_5,-86.79342628560,36.15691150740
4703700000718_6,-86.79498342090,36.15475620310
4703700000718_7,-86.79045924380,36.15661143180
4703700000718_8,-86.79115628810,36.15671300440
4703700000718_9,-86.79204077020,36.15524143500
4703700000718_10,-86.79232091830,36.15459538760
4703700000720_1,-86.79851295360,36.14744647900
4703700000720_2,-86.79729612670,36.14997520560
4703700000720_3,-86.79813052550,36.14948708080
4703700000720_4,-86.79322259490,36.15163209130
4703700000720_5,-86.79590027150,36.15119728060
4703700000720_6,-86.79451444790,36.15011931430
4703700000720_7,-86.79578071260,36.15029971080
4703700000720_8,-86.79348235490,36.15197095090
4703700000720_9,-86.79351052820,36.15233942730
4703700000720_10,-86.79479046570,36.14888124600
4703700000721_1,-86.79652431750,36.15161730620
4703700000721_2,-86.79639949980,36.15261745720
4703700000721_3,-86.79458588340,36.15282264350
4703700000721_4,-86.79699341150,36.15212874150
4703700000721_5,-86.79712726850,36.15104705670
4703700000721_6,-86.79678593360,36.15124040160
4703700000721_7,-86.79766176610,36.15104242000
4703700000721_8,-86.79864649890,36.15061976340
4703700000721_9,-86.79694086180,36.15252550700
4703700000721_10,-86.79754143010,36.15167396620
4703700000434_1,-86.79926475610,36.14715889520
4703700000434_2,-86.79862905550,36.14484945690
4703700000434_3,-86.79885377020,36.14654369700
4703700000434_4,-86.79925046140,36.14464941640
4703700000434_5,-86.79566816310,36.14699941690
4703700000434_6,-86.79922990930,36.14497156860
4703700000434_7,-86.79765414270,36.14735155030
4703700000434_8,-86.79734193350,36.14510526980
4703700000434_9,-86.79684505680,36.14810992790
4703700000434_10,-86.79704291770,36.14698519070
4703700000723_1,-86.79901662630,36.15261266430
4703700000723_2,-86.79950679400,36.15201655000
4703700000723_3,-86.79828742970,36.15230996300
4703700000723_4,-86.79899916870,36.15361068510
4703700000723_5,-86.79722381740,36.15338771240
4703700000723_6,-86.79664155870,36.15518984890
4703700000723_7,-86.79891147430,36.15404849440
4703700000723_8,-86.79554759000,36.15406126960
4703700000723_9,-86.79967433550,36.15292223200
4703700000723_10,-86.79690830990,36.15457266130
4703700000490_1,-86.71718220630,36.11119638560
4703700000490_2,-86.72397818130,36.10972112040
4703700000490_3,-86.71544988360,36.11172856500
4703700000490_4,-86.71268062940,36.11132781690
4703700000490_5,-86.71788006580,36.11252809570
4703700000490_6,-86.71749210150,36.11126746030
4703700000490_7,-86.71588872500,36.11122549360
4703700000490_8,-86.72072886340,36.11249255140
4703700000490_9,-86.72209529410,36.11114675760
4703700000490_10,-86.71380972950,36.11185704050
4703700000764_1,-86.75439959180,36.10072344940
4703700000764_2,-86.75188791730,36.11034411620
4703700000764_3,-86.76048327680,36.08761652160
4703700000764_4,-86.76064247480,36.08651759330
4703700000764_5,-86.75156142030,36.10235102210
4703700000764_6,-86.75671066850,36.09661829320
4703700000764_7,-86.75920041520,36.09217257570
4703700000764_8,-86.75438263430,36.09829011430
4703700000764_9,-86.75360579340,36.10715713860
4703700000764_10,-86.76080517830,36.08709852690
4703700000645_1,-86.72651417780,36.05132974420
4703700000645_2,-86.72993934070,36.05292605040
4703700000645_3,-86.73152047960,36.05498979340
4703700000645_4,-86.73126123650,36.05189101180
4703700000645_5,-86.72627960740,36.05141625950
4703700000645_6,-86.72551943200,36.05395475830
4703700000645_7,-86.72942498180,36.05295699440
4703700000645_8,-86.72787074000,36.04875556910
4703700000645_9,-86.72824587560,36.05473013210
4703700000645_10,-86.72643672770,36.04747406670
4703700000620_1,-86.72623650310,36.07652772110
4703700000620_2,-86.72872198100,36.07021447390
4703700000620_3,-86.72396530490,36.07084207090
4703700000620_4,-86.72771149570,36.06989365520
4703700000620_5,-86.72618136640,36.06941907560
4703700000620_6,-86.72565287740,36.06783608370
4703700000620_7,-86.72815537230,36.07198766460
4703700000620_8,-86.72349733070,36.07026533360
4703700000620_9,-86.73080600670,36.07280563600
4703700000620_10,-86.72617771140,36.07165217910
4703700000491_1,-86.71840554960,36.09950037240
4703700000491_2,-86.72637328390,36.10822835730
4703700000491_3,-86.72766207350,36.10743625760
4703700000491_4,-86.71944770780,36.10254110260
4703700000491_5,-86.72053523750,36.10730569070
4703700000491_6,-86.71892895220,36.09960112810
4703700000491_7,-86.72838864370,36.10771936280
4703700000491_8,-86.72073454000,36.10720411280
4703700000491_9,-86.71843020370,36.09897003300
4703700000491_10,-86.72498876250,36.10903602460
4703700000639_1,-86.72818409540,36.08810407490
4703700000639_2,-86.72137978880,36.09309323570
4703700000639_3,-86.72199337080,36.09273414710
4703700000639_4,-86.72470447950,36.09275140610
4703700000639_5,-86.73043320750,36.08994509140
4703700000639_6,-86.72476258840,36.09198642880
4703700000639_7,-86.72551002060,36.09136835400
4703700000639_8,-86.71919489890,36.09413901500
4703700000639_9,-86.72519583330,36.08955261560
4703700000639_10,-86.72505138460,36.09221081090
4703700000636_1,-86.71710108070,36.09303364900
4703700000636_2,-86.71023763900,36.09550050060
4703700000636_3,-86.71534993480,36.09449168110
4703700000636_4,-86.71127733880,36.09671869010
4703700000636_5,-86.70915004980,36.09720408190
4703700000636_6,-86.71499281490,36.09701420700
4703700000636_7,-86.71344404230,36.09841437100
4703700000636_8,-86.71243293450,36.09649154960
4703700000636_9,-86.71144697870,36.09924321690
4703700000636_10,-86.71582822260,36.09536065780
4703700000640_1,-86.71915023010,36.08566818070
4703700000640_2,-86.72075058910,36.08815252830
4703700000640_3,-86.72526792060,36.08485634310
4703700000640_4,-86.72149620160,36.08522995680
4703700000640_5,-86.71895253810,36.08051687830
4703700000640_6,-86.71963464620,36.08332378130
4703700000640_7,-86.72554731490,36.08322390490
4703700000640_8,-86.72306023620,36.08440649540
4703700000640_9,-86.72639181560,36.08090495210
4703700000640_10,-86.72190044440,36.09058193050
4703700000492_1,-86.73103404340,36.10820358380
4703700000492_2,-86.73091876260,36.10965014530
4703700000492_3,-86.73348700210,36.10553974790
4703700000492_4,-86.73180639350,36.10590354040
4703700000492_5,-86.73352911060,36.10446666790
4703700000492_6,-86.73185278340,36.10323620330
4703700000492_7,-86.73408105660,36.10669158850
4703700000492_8,-86.73099210310,36.10950242310
4703700000492_9,-86.73450123800,36.10399863770
4703700000492_10,-86.73098417910,36.10613193950
4703700000072_1,-86.70075808610,36.30146017390
4703700000072_2,-86.69558010160,36.30730804070
4703700000072_3,-86.70027969980,36.30450195500
4703700000072_4,-86.69549799740,36.30733495200
4703700000072_5,-86.70189950090,36.30505384760
4703700000072_6,-86.70055152390,36.30206402980
4703700000072_7,-86.70068204600,36.30351720680
4703700000072_8,-86.69590026720,36.30418485460
4703700000072_9,-86.70130746950,36.30509165030
4703700000072_10,-86.69449875100,36.30655080140
4703700000076_1,-86.68613996640,36.31024661310
4703700000076_2,-86.69352908620,36.30852505300
4703700000076_3,-86.67693165920,36.31018456080
4703700000076_4,-86.68610072050,36.31067516690
4703700000076_5,-86.69276281820,36.30745476460
4703700000076_6,-86.69382034450,36.30698283840
4703700000076_7,-86.68970424880,36.30463840050
4703700000076_8,-86.69098500720,36.30410308600
4703700000076_9,-86.68421446400,36.31564616650
4703700000076_10,-86.67911078230,36.30969452020
4703700000077_1,-86.67023415120,36.30305616010
4703700000077_2,-86.67555832480,36.30056946010
4703700000077_3,-86.68422043690,36.29532057540
4703700000077_4,-86.69530144330,36.29787266640
4703700000077_5,-86.68299273910,36.29632985520
4703700000077_6,-86.68884537500,36.29972525180
4703700000077_7,-86.68567857540,36.29629567430
4703700000077_8,-86.69417519160,36.29720754210
4703700000077_9,-86.67097319870,36.30494887350
4703700000077_10,-86.69112890580,36.30285550190
4703700903703_1,-86.68750047580,36.28532148710
4703700903703_2,-86.66884068710,36.30522703300
4703700903703_3,-86.70029873490,36.32720472150
4703700903703_4,-86.68704243970,36.31790078320
4703700903703_5,-86.70547601860,36.32854681790
4703700903703_6,-86.66925019340,36.30163536000
4703700903703_7,-86.67142318900,36.30807443360
4703700903703_8,-86.71639059420,36.33742295820
4703700903703_9,-86.67137680740,36.30102666960
4703700903703_10,-86.68967658850,36.32017413700
4703700000094_1,-86.62467208370,36.21439962150
4703700000094_2,-86.64708161520,36.23452637050
4703700000094_3,-86.64104492940,36.22524045110
4703700000094_4,-86.64016467490,36.22851210670
4703700000094_5,-86.62504773530,36.22171048270
4703700000094_6,-86.63903314750,36.23204986800
4703700000094_7,-86.64090992920,36.21681973440
4703700000094_8,-86.63097256960,36.21773058340
4703700000094_9,-86.64288417560,36.22398232590
4703700000094_10,-86.63429505790,36.23351191220
4703700000092_1,-86.63831720370,36.25005194850
4703700000092_2,-86.63765085300,36.24836446200
4703700000092_3,-86.63565805930,36.24506638920
4703700000092_4,-86.62655759570,36.23898705590
4703700000092_5,-86.62881015580,36.24085846810
4703700000092_6,-86.63004352520,36.23957063260
4703700000092_7,-86.63826453070,36.24800635120
4703700000092_8,-86.63683969170,36.24948995660
4703700000092_9,-86.62853226970,36.24443036430
4703700000092_10,-86.62598440360,36.24318012540
4703700000093_1,-86.63997162190,36.23948832210
4703700000093_2,-86.64334887760,36.24024117660
4703700000093_3,-86.62939725230,36.23537851010
4703700000093_4,-86.63124540720,36.23543203720
4703700000093_5,-86.64076044080,36.24105358160
4703700000093_6,-86.64189114090,36.24062450650
4703700000093_7,-86.64697125020,36.24092482480
4703700000093_8,-86.63422327780,36.24076566660
4703700000093_9,-86.64486373880,36.23990033400
4703700000093_10,-86.63843576860,36.23748089720
4703700000365_1,-86.60124514610,36.19307114650
4703700000365_2,-86.59881346810,36.19472653010
4703700000365_3,-86.59511876570,36.19294310380
4703700000365_4,-86.60340985340,36.18866895250
4703700000365_5,-86.60363543270,36.19316181550
4703700000365_6,-86.59357041610,36.19680161450
4703700000365_7,-86.59272355260,36.19977886200
4703700000365_8,-86.59651719240,36.18922913980
4703700000365_9,-86.60527776060,36.19131097280
4703700000365_10,-86.59458169210,36.19997985730
4703700000298_1,-86.59108107840,36.20981791660
4703700000298_2,-86.59099359210,36.21129967910
4703700000298_3,-86.58989322070,36.21196489300
4703700000298_4,-86.59529704470,36.21201961380
4703700000298_5,-86.59362367320,36.21061102210
4703700000298_6,-86.59089816360,36.21049526280
4703700000298_7,-86.59579379900,36.21506773530
4703700000298_8,-86.59111159580,36.20680858180
4703700000298_9,-86.58976634710,36.21046949190
4703700000298_10,-86.59261652030,36.21151308980
4703700000284_1,-86.60027264620,36.21712631130
4703700000284_2,-86.60042602130,36.21613811530
4703700000284_3,-86.60220914910,36.21752354040
4703700000284_4,-86.60011666780,36.22387984710
4703700000284_5,-86.59898162770,36.21555575000
4703700000284_6,-86.60435862320,36.21527783800
4703700000284_7,-86.60040625630,36.22080256380
4703700000284_8,-86.59814830310,36.22284354630
4703700000284_9,-86.59878802500,36.21909535330
4703700000284_10,-86.60231404400,36.21747942630
4703700000286_1,-86.59265634830,36.23440506850
4703700000286_2,-86.58799196910,36.22293526710
4703700000286_3,-86.59059963040,36.23428648470
4703700000286_4,-86.58725603270,36.22226895210
4703700000286_5,-86.58947846420,36.23090864220
4703700000286_6,-86.58604044740,36.22185840270
4703700000286_7,-86.58570088010,36.21933138050
4703700000286_8,-86.59021280960,36.23028175330
4703700000286_9,-86.59382035110,36.23351360750
4703700000286_10,-86.59420466690,36.23228458420
4703700000285_1,-86.59757982230,36.21833946540
4703700000285_2,-86.59518368580,36.22479112930
4703700000285_3,-86.59527404240,36.22727745440
4703700000285_4,-86.59180484040,36.22109624700
4703700000285_5,-86.59308783810,36.21955349730
4703700000285_6,-86.59434604180,36.21540210750
4703700000285_7,-86.59250820100,36.22379396170
4703700000285_8,-86.59689946360,36.21981564580
4703700000285_9,-86.59609432420,36.21633143440
4703700000285_10,-86.59087457860,36.21936269220
4703700000295_1,-86.60289809890,36.20796307620
4703700000295_2,-86.60162630310,36.20717670380
4703700000295_3,-86.60598959720,36.20335548610
4703700000295_4,-86.60561798880,36.20402380050
4703700000295_5,-86.60358978190,36.20499263790
4703700000295_6,-86.60589406600,36.20433679500
4703700000295_7,-86.60731791200,36.20185239930
4703700000295_8,-86.59828639400,36.21116874070
4703700000295_9,-86.60114790690,36.20848446330
4703700000295_10,-86.60286319760,36.20864379150
4703700000050_1,-86.82745764720,36.22423352590
4703700000050_2,-86.83406703540,36.22392890360
4703700000050_3,-86.83001300000,36.22190529470
4703700000050_4,-86.83454615420,36.22209527250
4703700000050_5,-86.82976395340,36.22648922860
4703700000050_6,-86.83054901330,36.22751873700
4703700000050_7,-86.83368260090,36.22121590140
4703700000050_8,-86.82921673890,36.22601418590
4703700000050_9,-86.83430804140,36.22875524750
4703700000050_10,-86.82702506330,36.22593614990
4703700000052_1,-86.81914901570,36.25755916580
4703700000052_2,-86.80327211700,36.24567582890
4703700000052_3,-86.78979925320,36.26307164680
4703700000052_4,-86.80582340840,36.24242840940
4703700000052_5,-86.81482548730,36.25676349050
4703700000052_6,-86.80450604160,36.25709365100
4703700000052_7,-86.82638957540,36.24830897900
4703700000052_8,-86.80848155100,36.25191503010
4703700000052_9,-86.80474305170,36.24700936910
4703700000052_10,-86.82120430070,36.25606956100
4703700000202_1,-86.84094981970,36.18527075610
4703700000202_2,-86.83453653230,36.18447015620
4703700000202_3,-86.83092394760,36.19010780670
4703700000202_4,-86.83366202310,36.18610982160
4703700000202_5,-86.83939065380,36.18481975230
4703700000202_6,-86.83025922510,36.19161724580
4703700000202_7,-86.83207750440,36.19283934070
4703700000202_8,-86.83555271880,36.18945112760
4703700000202_9,-86.82987224510,36.19260661740
4703700000202_10,-86.83658745040,36.18791146130
4703700000054_1,-86.79173719190,36.23345193510
4703700000054_2,-86.79372055420,36.23619740520
4703700000054_3,-86.79584738400,36.23570573530
4703700000054_4,-86.78999659630,36.23443060600
4703700000054_5,-86.79531577960,36.23397243160
4703700000054_6,-86.78816038670,36.23560521960
4703700000054_7,-86.78917697020,36.23538046730
4703700000054_8,-86.79173206080,36.23450347290
4703700000054_9,-86.79314390500,36.23485162310
4703700000054_10,-86.79738979220,36.23178520740
4703700000194_1,-86.78508164180,36.19762378030
4703700000194_2,-86.80122683970,36.20732919680
4703700000194_3,-86.80343329110,36.21788572830
4703700000194_4,-86.80236167430,36.20737506190
4703700000194_5,-86.79740195290,36.20500836280
4703700000194_6,-86.81605919220,36.21177761810
4703700000194_7,-86.81421370990,36.21312722690
4703700000194_8,-86.80876922550,36.21552010780
4703700000194_9,-86.81180909220,36.21076057380
4703700000194_10,-86.79995633670,36.20927970770
4703700000240_1,-86.82447764110,36.19049314390
4703700000240_2,-86.81585072980,36.19701860350
4703700000240_3,-86.82417383670,36.19353852370
4703700000240_4,-86.80996521070,36.19806230600
4703700000240_5,-86.82301104930,36.18914708480
4703700000240_6,-86.81826036850,36.19159998160
4703700000240_7,-86.79874443590,36.20128396240
4703700000240_8,-86.81839335000,36.19851564990
4703700000240_9,-86.81298011500,36.19478471310
4703700000240_10,-86.82348515530,36.19202934020
4703700000241_1,-86.81856513430,36.18785431940
4703700000241_2,-86.81737700070,36.18585590800
4703700000241_3,-86.81704706940,36.19179907380
4703700000241_4,-86.81569378280,36.18974412860
4703700000241_5,-86.81996413580,36.18925222700
4703700000241_6,-86.81552029980,36.19011005190
4703700000241_7,-86.81833969370,36.18879318020
4703700000241_8,-86.82052844600,36.18852451630
4703700000241_9,-86.81597799600,36.19049675050
4703700000241_10,-86.81928661150,36.19045996380
4703700000563_1,-86.91010459020,36.06638483220
4703700000563_2,-86.91404342300,36.06504776270
4703700000563_3,-86.90949189560,36.06978207680
4703700000563_4,-86.90378308480,36.07194964570
4703700000563_5,-86.90279563170,36.07061846900
4703700000563_6,-86.91250385620,36.06644915370
4703700000563_7,-86.89984911650,36.07915665890
4703700000563_8,-86.91314139480,36.06140580010
4703700000563_9,-86.90564300840,36.06686909580
4703700000563_10,-86.91776951210,36.07023365070
4703700000540_1,-86.91630784920,36.08860528550
4703700000540_2,-86.90229567200,36.08048913300
4703700000540_3,-86.91580994430,36.08281351500
4703700000540_4,-86.91885872940,36.08458959480
4703700000540_5,-86.91365362870,36.08934071210
4703700000540_6,-86.91770815050,36.08184810270
4703700000540_7,-86.91047457690,36.08749422890
4703700000540_8,-86.91748158630,36.07779620040
4703700000540_9,-86.91047686920,36.08180169000
4703700000540_10,-86.91762471920,36.09135700440
4703700903725_1,-86.94274896500,36.18520201020
4703700903725_2,-86.96783671020,36.20759840480
4703700903725_3,-86.94209620920,36.18674100420
4703700903725_4,-86.97782705230,36.20736029610
4703700903725_5,-86.97360997100,36.20761639160
4703700903725_6,-86.94257859230,36.18671173470
4703700903725_7,-86.93508036600,36.14851931750
4703700903725_8,-86.92108072840,36.13272081880
4703700903725_9,-86.98221485210,36.14411555690
4703700903725_10,-86.89197754230,36.14290260810
4703700000550_1,-86.90874340250,36.13076621320
4703700000550_2,-86.89649505310,36.13395582810
4703700000550_3,-86.91517564270,36.13448797330
4703700000550_4,-86.91789408690,36.13099269980
