Feeder Line,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,,,
HomeSequence,1,2,3,4,5,6,7,8,9,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,1,2,3,4,5,1,2,3,4,5,6,7,8,9,10,11,12,13,1,2,3,4,5,6,7,8,1,1,2,3,4,5,6,7,7,8,9,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,1,2,3,4,5,1,2,3,4,5,6,7,8,9,10,11,12,13,1,2,3,4,,,
Total annual consumption(KWH),,,3116,52770,4752,4045,5431,5430,5988,3232,3596,3899,3269,4218,3287,5277,4066,4926,3689,3947,3883,3531,4434,5453,4085,44960,5858,4722,4339,3819,39630,4662,5745,3612,4424,54050,3239,3621,3878,5793,3649,3521,5646,5495,4344,5930,4007,5212,5598,5862,3128,4585,36840,5038,5282,5879,4074,5315,4989,41450,,5282,3719,3043,3160,4819,5985,5835,3229,5611,4437,3368,3123,4196,3197,4375,3716,,4395,52210,5378,5907,3548,4476,3398,4945,5923,3101,5085,3101,4918,5991,5554,3374,,3936,4965,4440,4615,4105,3892,3658,,,
Peak Production Capacity (KWH),9.36,79.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,9.54,,,,,,,,,,,,,,,,,14.4,,,,,,,,,Total Production,Total Consumption
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:15,9.4,79.5,0.4,8.6,0.6,0.5,0.7,0.7,0.8,0.4,0.5,0.5,0.4,0.6,0.4,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.7,0.5,7.4,0.8,0.6,0.6,0.5,6.5,0.6,0.8,0.5,0.6,8.8,0.4,0.5,0.5,0.8,0.5,0.5,0.8,0.7,0.6,0.8,0.5,0.7,0.7,0.8,0.4,0.6,6,0.7,0.7,0.8,0.5,0.7,0.7,6.8,30.1,0.7,0.5,0.4,0.4,0.6,0.8,0.8,0.4,0.7,0.6,0.4,0.4,0.6,0.4,0.6,0.5,9.6,0.6,8.5,0.7,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.7,0.5,14.5,0.5,0.7,0.6,0.6,0.5,0.5,0.5,,143.1,105.8
14:30,9.3,78.9,0.4,8.7,0.6,0.5,0.7,0.7,0.8,0.4,0.5,0.5,0.4,0.5,0.4,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.7,0.5,7.4,0.8,0.6,0.6,0.5,6.6,0.6,0.7,0.5,0.6,8.9,0.4,0.5,0.5,0.7,0.5,0.5,0.7,0.7,0.6,0.8,0.5,0.7,0.7,0.8,0.4,0.6,6.1,0.7,0.7,0.8,0.5,0.7,0.6,6.9,29.9,0.7,0.5,0.4,0.4,0.6,0.8,0.8,0.4,0.7,0.6,0.4,0.4,0.5,0.4,0.6,0.5,9.5,0.6,8.6,0.7,0.8,0.5,0.6,0.4,0.6,0.8,0.4,0.7,0.4,0.6,0.8,0.7,0.4,14.4,0.5,0.6,0.6,0.6,0.5,0.5,0.5,,142,105.2
14:45,9.2,77.9,0.4,8.9,0.6,0.5,0.7,0.7,0.8,0.4,0.5,0.5,0.4,0.5,0.4,0.7,0.5,0.6,0.5,0.5,0.5,0.4,0.6,0.7,0.5,7.6,0.7,0.6,0.5,0.5,6.7,0.6,0.7,0.5,0.6,9.1,0.4,0.5,0.5,0.7,0.5,0.4,0.7,0.7,0.5,0.7,0.5,0.7,0.7,0.7,0.4,0.6,6.2,0.6,0.7,0.7,0.5,0.7,0.6,7,29.5,0.7,0.5,0.4,0.4,0.6,0.8,0.7,0.4,0.7,0.6,0.4,0.4,0.5,0.4,0.5,0.5,9.4,0.6,8.8,0.7,0.7,0.4,0.6,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.8,0.7,0.4,14.2,0.5,0.6,0.6,0.6,0.5,0.5,0.5,,140.2,104.8
15:00,9.1,76.5,0.4,9.1,0.6,0.5,0.7,0.7,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.5,0.6,0.5,0.5,0.5,0.4,0.5,0.7,0.5,7.7,0.7,0.6,0.5,0.5,6.8,0.6,0.7,0.4,0.5,9.3,0.4,0.4,0.5,0.7,0.4,0.4,0.7,0.7,0.5,0.7,0.5,0.6,0.7,0.7,0.4,0.6,6.3,0.6,0.6,0.7,0.5,0.7,0.6,7.1,29,0.6,0.5,0.4,0.4,0.6,0.7,0.7,0.4,0.7,0.5,0.4,0.4,0.5,0.4,0.5,0.5,9.2,0.5,9,0.7,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.7,0.4,13.9,0.5,0.6,0.5,0.6,0.5,0.5,0.4,,137.7,104
15:15,8.8,74.8,0.4,9.2,0.6,0.5,0.6,0.6,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.5,0.6,0.4,0.5,0.5,0.4,0.5,0.7,0.5,7.9,0.7,0.6,0.5,0.5,6.9,0.6,0.7,0.4,0.5,9.4,0.4,0.4,0.5,0.7,0.4,0.4,0.7,0.7,0.5,0.7,0.5,0.6,0.7,0.7,0.4,0.5,6.4,0.6,0.6,0.7,0.5,0.6,0.6,7.2,28.4,0.6,0.4,0.4,0.4,0.6,0.7,0.7,0.4,0.7,0.5,0.4,0.4,0.5,0.4,0.5,0.4,9,0.5,9.1,0.6,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.7,0.4,13.6,0.5,0.6,0.5,0.6,0.5,0.5,0.4,,134.6,104
15:30,8.6,72.7,0.4,9.4,0.6,0.5,0.6,0.6,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.5,0.6,0.4,0.5,0.5,0.4,0.5,0.6,0.5,8,0.7,0.6,0.5,0.4,7,0.5,0.7,0.4,0.5,9.6,0.4,0.4,0.5,0.7,0.4,0.4,0.7,0.6,0.5,0.7,0.5,0.6,0.7,0.7,0.4,0.5,6.5,0.6,0.6,0.7,0.5,0.6,0.6,7.3,27.6,0.6,0.4,0.4,0.4,0.6,0.7,0.7,0.4,0.7,0.5,0.4,0.4,0.5,0.4,0.5,0.4,8.8,0.5,9.3,0.6,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.7,0.4,13.2,0.5,0.6,0.5,0.5,0.5,0.5,0.4,,130.9,104.5
15:45,8.3,70.4,0.4,9.4,0.5,0.5,0.6,0.6,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.5,0.6,0.4,0.5,0.4,0.4,0.5,0.6,0.5,8,0.7,0.5,0.5,0.4,7.1,0.5,0.7,0.4,0.5,9.6,0.4,0.4,0.4,0.7,0.4,0.4,0.7,0.6,0.5,0.7,0.5,0.6,0.6,0.7,0.4,0.5,6.6,0.6,0.6,0.7,0.5,0.6,0.6,7.4,26.7,0.6,0.4,0.4,0.4,0.6,0.7,0.7,0.4,0.6,0.5,0.4,0.4,0.5,0.4,0.5,0.4,8.5,0.5,9.3,0.6,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.6,0.4,12.8,0.5,0.6,0.5,0.5,0.5,0.5,0.4,,126.7,104.1
16:00,8,67.7,0.4,9.4,0.5,0.5,0.6,0.6,0.7,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.5,0.6,0.4,0.5,0.4,0.4,0.5,0.6,0.5,8,0.7,0.5,0.5,0.4,7.1,0.5,0.7,0.4,0.5,9.6,0.4,0.4,0.4,0.7,0.4,0.4,0.6,0.6,0.5,0.7,0.5,0.6,0.6,0.7,0.4,0.5,6.6,0.6,0.6,0.7,0.5,0.6,0.6,7.4,25.7,0.6,0.4,0.3,0.4,0.6,0.7,0.7,0.4,0.6,0.5,0.4,0.4,0.5,0.4,0.5,0.4,8.2,0.5,9.3,0.6,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.6,0.4,12.3,0.5,0.6,0.5,0.5,0.5,0.4,0.4,,121.9,103.7
16:15,7.7,64.7,0.4,9.3,0.5,0.5,0.6,0.6,0.7,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.5,0.6,0.4,0.5,0.4,0.4,0.5,0.6,0.5,7.9,0.7,0.5,0.5,0.4,7,0.5,0.7,0.4,0.5,9.6,0.4,0.4,0.4,0.7,0.4,0.4,0.6,0.6,0.5,0.7,0.5,0.6,0.6,0.7,0.4,0.5,6.5,0.6,0.6,0.7,0.5,0.6,0.6,7.3,24.5,0.6,0.4,0.3,0.4,0.6,0.7,0.7,0.4,0.6,0.5,0.4,0.4,0.5,0.4,0.5,0.4,7.8,0.5,9.2,0.6,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.6,0.4,11.8,0.4,0.6,0.5,0.5,0.5,0.4,0.4,,116.5,103
16:30,7.3,61.5,0.4,9.2,0.5,0.5,0.6,0.6,0.7,0.4,0.4,0.4,0.4,0.5,0.4,0.6,0.5,0.6,0.4,0.5,0.4,0.4,0.5,0.6,0.5,7.9,0.7,0.5,0.5,0.4,6.9,0.5,0.7,0.4,0.5,9.5,0.4,0.4,0.4,0.7,0.4,0.4,0.6,0.6,0.5,0.7,0.5,0.6,0.6,0.7,0.4,0.5,6.5,0.6,0.6,0.7,0.5,0.6,0.6,7.3,23.3,0.6,0.4,0.3,0.4,0.6,0.7,0.7,0.4,0.6,0.5,0.4,0.4,0.5,0.4,0.5,0.4,7.4,0.5,9.1,0.6,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.6,0.4,11.2,0.5,0.6,0.5,0.5,0.5,0.4,0.4,,110.7,102.7
16:45,6.9,58.1,0.4,9.2,0.5,0.5,0.6,0.6,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.5,0.6,0.4,0.5,0.4,0.4,0.5,0.6,0.5,7.8,0.7,0.5,0.5,0.4,6.9,0.5,0.7,0.4,0.5,9.4,0.4,0.4,0.4,0.7,0.4,0.4,0.7,0.6,0.5,0.7,0.5,0.6,0.6,0.7,0.4,0.5,6.4,0.6,0.6,0.7,0.5,0.6,0.6,7.2,22,0.6,0.4,0.4,0.4,0.6,0.7,0.7,0.4,0.6,0.5,0.4,0.4,0.5,0.4,0.5,0.4,7,0.5,9.1,0.6,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.6,0.4,10.6,0.5,0.6,0.5,0.5,0.5,0.5,0.4,,104.6,102.7
17:00,6.5,54.5,0.4,9.1,0.6,0.5,0.6,0.6,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.5,0.6,0.4,0.5,0.5,0.4,0.5,0.6,0.5,7.8,0.7,0.6,0.5,0.4,6.9,0.5,0.7,0.4,0.5,9.4,0.4,0.4,0.5,0.7,0.4,0.4,0.7,0.6,0.5,0.7,0.5,0.6,0.7,0.7,0.4,0.5,6.4,0.6,0.6,0.7,0.5,0.6,0.6,7.2,20.7,0.6,0.4,0.4,0.4,0.6,0.7,0.7,0.4,0.7,0.5,0.4,0.4,0.5,0.4,0.5,0.4,6.6,0.5,9,0.6,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.7,0.4,9.9,0.5,0.6,0.5,0.5,0.5,0.5,0.4,,98.2,103.2
17:15,6,50.8,0.4,9.1,0.6,0.5,0.7,0.7,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.6,0.5,0.6,0.4,0.5,0.5,0.4,0.5,0.7,0.5,7.8,0.7,0.6,0.5,0.5,6.8,0.6,0.7,0.4,0.5,9.3,0.4,0.4,0.5,0.7,0.4,0.4,0.7,0.7,0.5,0.7,0.5,0.6,0.7,0.7,0.4,0.6,6.4,0.6,0.6,0.7,0.5,0.6,0.6,7.1,19.3,0.6,0.4,0.4,0.4,0.6,0.7,0.7,0.4,0.7,0.5,0.4,0.4,0.5,0.4,0.5,0.4,6.1,0.5,9,0.6,0.7,0.4,0.5,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.7,0.4,9.2,0.5,0.6,0.5,0.6,0.5,0.5,0.4,,91.4,103.7
17:30,5.6,46.9,0.4,9,0.6,0.5,0.7,0.7,0.7,0.4,0.4,0.5,0.4,0.5,0.4,0.7,0.5,0.6,0.5,0.5,0.5,0.4,0.5,0.7,0.5,7.7,0.7,0.6,0.5,0.5,6.7,0.6,0.7,0.4,0.5,9.2,0.4,0.4,0.5,0.7,0.5,0.4,0.7,0.7,0.5,0.7,0.5,0.6,0.7,0.7,0.4,0.6,6.3,0.6,0.7,0.7,0.5,0.7,0.6,7.1,17.8,0.7,0.5,0.4,0.4,0.6,0.7,0.7,0.4,0.7,0.5,0.4,0.4,0.5,0.4,0.5,0.5,5.7,0.5,8.9,0.7,0.7,0.4,0.6,0.4,0.6,0.7,0.4,0.6,0.4,0.6,0.7,0.7,0.4,8.5,0.5,0.6,0.6,0.6,0.5,0.5,0.5,,84.5,104.3
17:45,5.1,43,0.4,8.7,0.6,0.5,0.7,0.7,0.8,0.4,0.5,0.5,0.4,0.5,0.4,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.7,0.5,7.4,0.8,0.6,0.6,0.5,6.6,0.6,0.7,0.5,0.6,8.9,0.4,0.5,0.5,0.7,0.5,0.5,0.7,0.7,0.6,0.8,0.5,0.7,0.7,0.8,0.4,0.6,6.1,0.6,0.7,0.8,0.5,0.7,0.6,6.9,16.3,0.7,0.5,0.4,0.4,0.6,0.8,0.7,0.4,0.7,0.6,0.4,0.4,0.5,0.4,0.6,0.5,5.2,0.6,8.6,0.7,0.8,0.5,0.6,0.4,0.6,0.8,0.4,0.7,0.4,0.6,0.8,0.7,0.4,7.8,0.5,0.6,0.6,0.6,0.5,0.5,0.5,,77.4,105
18:00,4.6,39.1,0.4,8.3,0.6,0.5,0.7,0.7,0.8,0.4,0.5,0.5,0.4,0.6,0.4,0.7,0.5,0.7,0.5,0.5,0.5,0.5,0.6,0.7,0.5,7.1,0.8,0.6,0.6,0.5,6.2,0.6,0.8,0.5,0.6,8.5,0.4,0.5,0.5,0.8,0.5,0.5,0.8,0.7,0.6,0.8,0.5,0.7,0.7,0.8,0.4,0.6,5.8,0.7,0.7,0.8,0.5,0.7,0.7,6.5,14.8,0.7,0.5,0.4,0.4,0.6,0.8,0.8,0.4,0.7,0.6,0.4,0.4,0.6,0.4,0.6,0.5,4.7,0.6,8.2,0.7,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.7,0.4,7.1,0.5,0.7,0.6,0.6,0.5,0.5,0.5,,70.3,103.7
18:15,4.2,35.1,0.4,7.7,0.7,0.6,0.8,0.8,0.8,0.4,0.5,0.5,0.5,0.6,0.5,0.7,0.6,0.7,0.5,0.5,0.5,0.5,0.6,0.8,0.6,6.6,0.8,0.7,0.6,0.5,5.8,0.6,0.8,0.5,0.6,7.9,0.4,0.5,0.5,0.8,0.5,0.5,0.8,0.8,0.6,0.8,0.6,0.7,0.8,0.8,0.4,0.6,5.4,0.7,0.7,0.8,0.6,0.7,0.7,6.1,13.3,0.7,0.5,0.4,0.4,0.7,0.8,0.8,0.4,0.8,0.6,0.5,0.4,0.6,0.4,0.6,0.5,4.2,0.6,7.6,0.7,0.8,0.5,0.6,0.5,0.7,0.8,0.4,0.7,0.4,0.7,0.8,0.8,0.5,6.4,0.5,0.7,0.6,0.6,0.6,0.5,0.5,,63.2,102.2
18:30,3.7,31.2,0.5,7.1,0.7,0.6,0.8,0.8,0.9,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.6,0.7,0.5,0.6,0.6,0.5,0.6,0.8,0.6,6,0.8,0.7,0.6,0.6,5.3,0.7,0.8,0.5,0.6,7.2,0.5,0.5,0.6,0.8,0.5,0.5,0.8,0.8,0.6,0.9,0.6,0.8,0.8,0.9,0.5,0.7,4.9,0.7,0.8,0.9,0.6,0.8,0.7,5.5,11.8,0.8,0.5,0.4,0.5,0.7,0.9,0.8,0.5,0.8,0.6,0.5,0.5,0.6,0.5,0.6,0.5,3.8,0.6,7,0.8,0.9,0.5,0.6,0.5,0.7,0.9,0.4,0.7,0.4,0.7,0.9,0.8,0.5,5.7,0.6,0.7,0.6,0.7,0.6,0.6,0.5,,56.2,101.3
18:45,3.2,27.4,0.5,6.4,0.7,0.6,0.8,0.8,0.9,0.5,0.5,0.6,0.5,0.6,0.5,0.8,0.6,0.7,0.6,0.6,0.6,0.5,0.7,0.8,0.6,5.5,0.9,0.7,0.7,0.6,4.8,0.7,0.9,0.5,0.7,6.6,0.5,0.5,0.6,0.9,0.6,0.5,0.9,0.8,0.7,0.9,0.6,0.8,0.8,0.9,0.5,0.7,4.5,0.8,0.8,0.9,0.6,0.8,0.8,5,10.4,0.8,0.6,0.5,0.5,0.7,0.9,0.9,0.5,0.9,0.7,0.5,0.5,0.6,0.5,0.7,0.6,3.3,0.7,6.3,0.8,0.9,0.5,0.7,0.5,0.7,0.9,0.5,0.8,0.5,0.7,0.9,0.8,0.5,5,0.6,0.8,0.7,0.7,0.6,0.6,0.6,,49.3,100.1
19:00,2.8,23.7,0.5,5.8,0.8,0.6,0.9,0.9,0.9,0.5,0.6,0.6,0.5,0.7,0.5,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.9,0.6,5,0.9,0.7,0.7,0.6,4.4,0.7,0.9,0.6,0.7,6,0.5,0.6,0.6,0.9,0.6,0.6,0.9,0.9,0.7,0.9,0.6,0.8,0.9,0.9,0.5,0.7,4.1,0.8,0.8,0.9,0.6,0.8,0.8,4.6,9,0.8,0.6,0.5,0.5,0.8,0.9,0.9,0.5,0.9,0.7,0.5,0.5,0.7,0.5,0.7,0.6,2.9,0.7,5.7,0.8,0.9,0.6,0.7,0.5,0.8,0.9,0.5,0.8,0.5,0.8,0.9,0.9,0.5,4.3,0.6,0.8,0.7,0.7,0.6,0.6,0.6,,42.7,98.5
19:15,2.4,20.1,0.5,5.3,0.8,0.7,0.9,0.9,1,0.5,0.6,0.6,0.5,0.7,0.5,0.9,0.7,0.8,0.6,0.6,0.6,0.6,0.7,0.9,0.7,4.5,1,0.8,0.7,0.6,4,0.8,0.9,0.6,0.7,5.4,0.5,0.6,0.6,0.9,0.6,0.6,0.9,0.9,0.7,1,0.7,0.9,0.9,1,0.5,0.8,3.7,0.8,0.9,1,0.7,0.9,0.8,4.2,7.6,0.9,0.6,0.5,0.5,0.8,1,1,0.5,0.9,0.7,0.6,0.5,0.7,0.5,0.7,0.6,2.4,0.7,5.2,0.9,1,0.6,0.7,0.6,0.8,1,0.5,0.8,0.5,0.8,1,0.9,0.6,3.7,0.6,0.8,0.7,0.8,0.7,0.6,0.6,,36.2,98.1
19:30,2,16.8,0.5,4.9,0.8,0.7,0.9,0.9,1,0.5,0.6,0.7,0.6,0.7,0.6,0.9,0.7,0.8,0.6,0.7,0.7,0.6,0.7,0.9,0.7,4.2,1,0.8,0.7,0.6,3.7,0.8,1,0.6,0.7,5,0.5,0.6,0.7,1,0.6,0.6,1,0.9,0.7,1,0.7,0.9,0.9,1,0.5,0.8,3.4,0.8,0.9,1,0.7,0.9,0.8,3.9,6.4,0.9,0.6,0.5,0.5,0.8,1,1,0.5,0.9,0.7,0.6,0.5,0.7,0.5,0.7,0.6,2,0.7,4.9,0.9,1,0.6,0.8,0.6,0.8,1,0.5,0.9,0.5,0.8,1,0.9,0.6,3.1,0.7,0.8,0.7,0.8,0.7,0.7,0.6,,30.3,97.1
19:45,1.6,13.6,0.5,4.7,0.8,0.7,0.9,0.9,1,0.6,0.6,0.7,0.6,0.7,0.6,0.9,0.7,0.8,0.6,0.7,0.7,0.6,0.8,0.9,0.7,4,1,0.8,0.7,0.7,3.5,0.8,1,0.6,0.8,4.8,0.6,0.6,0.7,1,0.6,0.6,1,0.9,0.7,1,0.7,0.9,1,1,0.5,0.8,3.3,0.9,0.9,1,0.7,0.9,0.9,3.7,5.2,0.9,0.6,0.5,0.5,0.8,1,1,0.6,1,0.8,0.6,0.5,0.7,0.5,0.7,0.6,1.6,0.7,4.6,0.9,1,0.6,0.8,0.6,0.8,1,0.5,0.9,0.5,0.8,1,0.9,0.6,2.5,0.7,0.8,0.8,0.8,0.7,0.7,0.6,,24.5,96.9
20:00,1.3,10.7,0.5,4.6,0.8,0.7,0.9,0.9,1,0.6,0.6,0.7,0.6,0.7,0.6,0.9,0.7,0.8,0.6,0.7,0.7,0.6,0.8,0.9,0.7,3.9,1,0.8,0.7,0.7,3.5,0.8,1,0.6,0.8,4.7,0.6,0.6,0.7,1,0.6,0.6,1,0.9,0.7,1,0.7,0.9,1,1,0.5,0.8,3.2,0.9,0.9,1,0.7,0.9,0.9,3.6,4.1,0.9,0.6,0.5,0.5,0.8,1,1,0.6,1,0.8,0.6,0.5,0.7,0.5,0.7,0.6,1.3,0.7,4.6,0.9,1,0.6,0.8,0.6,0.8,1,0.5,0.9,0.5,0.8,1,0.9,0.6,2,0.7,0.8,0.8,0.8,0.7,0.7,0.6,,19.4,96.4
20:15,1,8.1,0.5,4.6,0.8,0.7,0.9,0.9,1,0.5,0.6,0.7,0.6,0.7,0.6,0.9,0.7,0.8,0.6,0.7,0.7,0.6,0.7,0.9,0.7,4,1,0.8,0.7,0.6,3.5,0.8,1,0.6,0.7,4.8,0.5,0.6,0.7,1,0.6,0.6,1,0.9,0.7,1,0.7,0.9,0.9,1,0.5,0.8,3.2,0.8,0.9,1,0.7,0.9,0.8,3.7,3.1,0.9,0.6,0.5,0.5,0.8,1,1,0.5,0.9,0.7,0.6,0.5,0.7,0.5,0.7,0.6,1,0.7,4.6,0.9,1,0.6,0.8,0.6,0.8,1,0.5,0.9,0.5,0.8,1,0.9,0.6,1.5,0.7,0.8,0.7,0.8,0.7,0.7,0.6,,14.7,95.5
20:30,0.7,5.8,0.5,4.7,0.8,0.7,0.9,0.9,1,0.5,0.6,0.6,0.5,0.7,0.5,0.9,0.7,0.8,0.6,0.7,0.6,0.6,0.7,0.9,0.7,4,1,0.8,0.7,0.6,3.6,0.8,0.9,0.6,0.7,4.8,0.5,0.6,0.6,1,0.6,0.6,0.9,0.9,0.7,1,0.7,0.9,0.9,1,0.5,0.8,3.3,0.8,0.9,1,0.7,0.9,0.8,3.7,2.2,0.9,0.6,0.5,0.5,0.8,1,1,0.5,0.9,0.7,0.6,0.5,0.7,0.5,0.7,0.6,0.7,0.7,4.7,0.9,1,0.6,0.7,0.6,0.8,1,0.5,0.8,0.5,0.8,1,0.9,0.6,1.1,0.7,0.8,0.7,0.8,0.7,0.6,0.6,,10.5,94.9
20:45,0.5,3.8,0.5,4.8,0.8,0.7,0.9,0.9,1,0.5,0.6,0.6,0.5,0.7,0.5,0.9,0.7,0.8,0.6,0.6,0.6,0.6,0.7,0.9,0.7,4.1,1,0.8,0.7,0.6,3.6,0.8,0.9,0.6,0.7,4.9,0.5,0.6,0.6,0.9,0.6,0.6,0.9,0.9,0.7,1,0.7,0.8,0.9,1,0.5,0.7,3.3,0.8,0.9,1,0.7,0.9,0.8,3.8,1.4,0.9,0.6,0.5,0.5,0.8,1,0.9,0.5,0.9,0.7,0.5,0.5,0.7,0.5,0.7,0.6,0.5,0.7,4.7,0.9,1,0.6,0.7,0.6,0.8,1,0.5,0.8,0.5,0.8,1,0.9,0.5,0.7,0.6,0.8,0.7,0.7,0.7,0.6,0.6,,6.9,94.4
21:00,0.3,2.2,0.5,4.8,0.8,0.6,0.9,0.9,1,0.5,0.6,0.6,0.5,0.7,0.5,0.8,0.7,0.8,0.6,0.6,0.6,0.6,0.7,0.9,0.7,4.1,0.9,0.8,0.7,0.6,3.6,0.7,0.9,0.6,0.7,4.9,0.5,0.6,0.6,0.9,0.6,0.6,0.9,0.9,0.7,0.9,0.6,0.8,0.9,0.9,0.5,0.7,3.3,0.8,0.8,0.9,0.7,0.9,0.8,3.7,0.8,0.8,0.6,0.5,0.5,0.8,1,0.9,0.5,0.9,0.7,0.5,0.5,0.7,0.5,0.7,0.6,0.3,0.7,4.7,0.9,0.9,0.6,0.7,0.5,0.8,0.9,0.5,0.8,0.5,0.8,1,0.9,0.5,0.4,0.6,0.8,0.7,0.7,0.7,0.6,0.6,,4,93
21:15,0.1,0.9,0.5,4.7,0.8,0.6,0.9,0.9,0.9,0.5,0.6,0.6,0.5,0.7,0.5,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.9,0.6,4,0.9,0.7,0.7,0.6,3.5,0.7,0.9,0.6,0.7,4.8,0.5,0.6,0.6,0.9,0.6,0.6,0.9,0.9,0.7,0.9,0.6,0.8,0.9,0.9,0.5,0.7,3.3,0.8,0.8,0.9,0.6,0.8,0.8,3.7,0.3,0.8,0.6,0.5,0.5,0.8,0.9,0.9,0.5,0.9,0.7,0.5,0.5,0.7,0.5,0.7,0.6,0.1,0.7,4.6,0.9,0.9,0.6,0.7,0.5,0.8,0.9,0.5,0.8,0.5,0.8,0.9,0.9,0.5,0.2,0.6,0.8,0.7,0.7,0.7,0.6,0.6,,1.6,91.7
21:30,0,0,0.5,4.6,0.7,0.6,0.9,0.9,0.9,0.5,0.6,0.6,0.5,0.7,0.5,0.8,0.6,0.8,0.6,0.6,0.6,0.6,0.7,0.9,0.6,3.9,0.9,0.7,0.7,0.6,3.4,0.7,0.9,0.6,0.7,4.7,0.5,0.6,0.6,0.9,0.6,0.6,0.9,0.9,0.7,0.9,0.6,0.8,0.9,0.9,0.5,0.7,3.2,0.8,0.8,0.9,0.6,0.8,0.8,3.6,0,0.8,0.6,0.5,0.5,0.8,0.9,0.9,0.5,0.9,0.7,0.5,0.5,0.7,0.5,0.7,0.6,0,0.7,4.5,0.8,0.9,0.6,0.7,0.5,0.8,0.9,0.5,0.8,0.5,0.8,0.9,0.9,0.5,0,0.6,0.8,0.7,0.7,0.6,0.6,0.6,,0,90.7
21:45,0,0,0.5,4.4,0.7,0.6,0.8,0.8,0.9,0.5,0.6,0.6,0.5,0.7,0.5,0.8,0.6,0.8,0.6,0.6,0.6,0.5,0.7,0.8,0.6,3.8,0.9,0.7,0.7,0.6,3.3,0.7,0.9,0.6,0.7,4.5,0.5,0.6,0.6,0.9,0.6,0.5,0.9,0.9,0.7,0.9,0.6,0.8,0.9,0.9,0.5,0.7,3.1,0.8,0.8,0.9,0.6,0.8,0.8,3.5,0,0.8,0.6,0.5,0.5,0.7,0.9,0.9,0.5,0.9,0.7,0.5,0.5,0.6,0.5,0.7,0.6,0,0.7,4.4,0.8,0.9,0.5,0.7,0.5,0.8,0.9,0.5,0.8,0.5,0.8,0.9,0.9,0.5,0,0.6,0.8,0.7,0.7,0.6,0.6,0.6,,0,89
