# file...... outputs/solar_output.csv
# date...... Fri May  3 12:31:31 2019
# user...... keegan
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,b1m2_solar_meter:measured_real_power,b1m3_solar_meter:measured_real_power,b1m4_solar_meter:measured_real_power,b2m1_solar_meter:measured_real_power,b2m2_solar_meter:measured_real_power,b2m4_solar_meter:measured_real_power,b3m2_solar_meter:measured_real_power,b3m3_solar_meter:measured_real_power,b3m4_solar_meter:measured_real_power
2013-07-01 10:35:00 PDT,-3482.42249996,-3482.42250163,-3482.42249856,-3482.42250639,-3482.42210664,-3482.42240712,-3482.42252002,-3482.422522,-3482.42251607
2013-07-01 10:36:00 PDT,-3497.14648075,-3497.14647794,-3497.14650955,-3497.14647672,-3497.14618365,-3497.14656178,-3497.14646865,-3497.14647621,-3497.14645554
2013-07-01 10:37:00 PDT,-3511.46477383,-3511.46477272,-3511.46481388,-3511.4647685,-3511.46509861,-3511.46483686,-3511.46476131,-3511.46482779,-3511.46483632
2013-07-01 10:38:00 PDT,-3525.3727286,-3525.37272599,-3525.37274325,-3525.37272546,-3525.37244406,-3525.37280353,-3525.37271822,-3525.37270234,-3525.37268238
2013-07-01 10:39:00 PDT,-3538.86701092,-3538.86700838,-3538.86702524,-3538.8670078,-3538.86673384,-3538.867084,-3538.86700072,-3538.86698524,-3538.8669658
2013-07-01 10:40:00 PDT,-3551.94384215,-3551.94384391,-3551.94383904,-3551.94384899,-3551.94343567,-3551.94374488,-3551.94386324,-3551.94386248,-3551.94385625
2013-07-01 10:41:00 PDT,-3564.59881201,-3564.5988095,-3564.59883706,-3564.5988082,-3564.59855284,-3564.59888329,-3564.59880099,-3564.59880687,-3564.59878883
2013-07-01 10:42:00 PDT,-3576.82897289,-3576.82897172,-3576.82901545,-3576.8289672,-3576.82930817,-3576.8290392,-3576.82895959,-3576.82903028,-3576.82903912
2013-07-01 10:43:00 PDT,-3588.62996346,-3588.62996117,-3588.62997634,-3588.62996048,-3588.6297182,-3588.63002863,-3588.6299541,-3588.62994035,-3588.6299231
2013-07-01 10:44:00 PDT,-3599.99858429,-3599.99858207,-3599.99859678,-3599.99858137,-3599.99834728,-3599.99864734,-3599.99857518,-3599.99856188,-3599.99854521
2013-07-01 10:45:00 PDT,-3610.93107149,-3610.93106926,-3610.93109317,-3610.931068,-3610.93084555,-3610.93113398,-3610.9310616,-3610.93106608,-3610.93105036
2013-07-01 10:46:00 PDT,-3621.42385717,-3621.42385512,-3621.42387838,-3621.42385463,-3621.4236235,-3621.42376951,-3621.42384874,-3621.42385328,-3621.42383816
2013-07-01 10:47:00 PDT,-3631.47340836,-3631.47340629,-3631.47341925,-3631.47340508,-3631.47342151,-3631.47334929,-3631.47339962,-3631.47338746,-3631.47337258
2013-07-01 10:48:00 PDT,-3641.07624057,-3641.07623859,-3641.07625104,-3641.0762374,-3641.07625323,-3641.07618403,-3641.07623216,-3641.0762205,-3641.07620624
2013-07-01 10:49:00 PDT,-3650.22890756,-3650.22890566,-3650.22891758,-3650.22890449,-3650.22891971,-3650.22885358,-3650.22889947,-3650.22888832,-3650.2288747
2013-07-01 10:50:00 PDT,-3658.92800537,-3658.9280035,-3658.92802213,-3658.92800195,-3658.92801838,-3658.9279559,-3658.92799682,-3658.92799926,-3658.9279867
2013-07-01 10:51:00 PDT,-3667.17017459,-3667.1701728,-3667.17019038,-3667.17017133,-3667.17018697,-3667.17012771,-3667.17016644,-3667.17016852,-3667.17015662
2013-07-01 10:52:00 PDT,-3674.95209673,-3674.9520951,-3674.95210537,-3674.95209404,-3674.95210726,-3674.95205066,-3674.95208971,-3674.95208016,-3674.95206849
2013-07-01 10:53:00 PDT,-3682.2704948,-3682.27049326,-3682.27050296,-3682.27049225,-3682.27050475,-3682.27045141,-3682.27048815,-3682.27047915,-3682.27046816
2013-07-01 10:54:00 PDT,-3689.12213667,-3689.12213521,-3689.12214433,-3689.12213425,-3689.12214603,-3689.122096,-3689.1221304,-3689.12212196,-3689.12211165
2013-07-01 10:55:00 PDT,-3695.50383203,-3695.50383063,-3695.5038438,-3695.50382945,-3695.50384174,-3695.50379582,-3695.5038256,-3695.50382624,-3695.50381708
2013-07-01 10:56:00 PDT,-3701.41243544,-3701.41243414,-3701.41244617,-3701.41243305,-3701.41244446,-3701.41240197,-3701.41242947,-3701.41242975,-3701.41242129
2013-07-01 10:57:00 PDT,-3706.84484366,-3706.8448425,-3706.8448498,-3706.84484171,-3706.84485119,-3706.84481133,-3706.84483862,-3706.84483189,-3706.84482367
2013-07-01 10:58:00 PDT,-3711.79799617,-3711.7979951,-3711.79800178,-3711.79799437,-3711.79800305,-3711.79796666,-3711.79799155,-3711.7979854,-3711.7979779
2013-07-01 10:59:00 PDT,-3716.26898045,-3716.26898238,-3716.26896988,-3716.26898807,-3716.26885737,-3716.268778,-3716.26900415,-3716.26899134,-3716.26898439
2013-07-01 11:00:00 PDT,-3720.25451576,-3720.25451488,-3720.25452218,-3720.25451416,-3720.25452184,-3720.25449348,-3720.25451172,-3720.2545105,-3720.25450495
2013-07-01 11:01:00 PDT,-3692.88185777,-3692.88185625,-3692.88190932,-3692.88184767,-3692.88194264,-3692.8820064,-3692.88178923,-3692.88192636,-3692.88193924
2013-07-01 11:02:00 PDT,-3665.79345963,-3665.79346654,-3665.79340619,-3665.79349688,-3665.79341486,-3665.79361101,-3665.79382006,-3665.79348621,-3665.79354305
2013-07-01 11:03:00 PDT,-3639.00202246,-3639.0020292,-3639.00197021,-3639.00205878,-3639.00197896,-3639.00217154,-3639.00237599,-3639.00204814,-3639.00210393
2013-07-01 11:04:00 PDT,-3612.52140054,-3612.52140732,-3612.52131767,-3612.52143777,-3612.52135303,-3612.52154513,-3612.5217474,-3612.52137255,-3612.52142851
2013-07-01 11:05:00 PDT,-3586.36489928,-3586.36490589,-3586.36481809,-3586.36493556,-3586.36485306,-3586.36504145,-3586.36523909,-3586.36487125,-3586.36492611
2013-07-01 11:06:00 PDT,-3560.54571976,-3560.545726,-3560.5456711,-3560.54575329,-3560.54568,-3560.54586155,-3560.54605207,-3560.54574282,-3560.54579537
2013-07-01 11:07:00 PDT,-3535.07695769,-3535.07696376,-3535.07691022,-3535.0769903,-3535.07691915,-3535.07709695,-3535.07728284,-3535.0769799,-3535.07703136
2013-07-01 11:08:00 PDT,-3509.97128643,-3509.97128838,-3509.97127998,-3509.97129715,-3509.97117294,-3509.97109938,-3509.97137047,-3509.97130227,-3509.97129355
2013-07-01 11:09:00 PDT,-3485.24249466,-3485.24250059,-3485.24242032,-3485.24252717,-3485.24245347,-3485.24262655,-3485.24280564,-3485.24246677,-3485.24251713
2013-07-01 11:10:00 PDT,-3460.90207626,-3460.90207498,-3460.90211853,-3460.90206781,-3460.90214758,-3460.90220501,-3460.90201574,-3460.90213226,-3460.90214363
2013-07-01 11:11:00 PDT,-3436.96401024,-3436.96401566,-3436.96396745,-3436.96403926,-3436.96397641,-3436.96413885,-3436.96430622,-3436.96402909,-3436.96407605
2013-07-01 11:12:00 PDT,-3413.43980246,-3413.43980772,-3413.43976085,-3413.4398306,-3413.43976977,-3413.4399283,-3413.44009108,-3413.43982055,-3413.43986637
2013-07-01 11:13:00 PDT,-3390.34221159,-3390.34221686,-3390.34214402,-3390.34224044,-3390.34217519,-3390.34233249,-3390.34249311,-3390.34218405,-3390.3422298
2013-07-01 11:14:00 PDT,-3367.68353407,-3367.68353918,-3367.68346824,-3367.68356202,-3367.68349885,-3367.68365215,-3367.68380816,-3367.68350675,-3367.68355133
2013-07-01 11:15:00 PDT,-3345.47595365,-3345.47595843,-3345.47591558,-3345.47597919,-3345.47592429,-3345.47607094,-3345.47621995,-3345.47596958,-3345.47601194
2013-07-01 11:16:00 PDT,-3323.73155632,-3323.73156197,-3323.73152116,-3323.73171157,-3323.73150387,-3323.73164597,-3323.73196797,-3323.73159368,-3323.7318869
2013-07-01 11:17:00 PDT,-3302.46225717,-3302.46226278,-3302.46219924,-3302.46240835,-3302.46220207,-3302.46234268,-3302.46265578,-3302.46225403,-3302.46254944
2013-07-01 11:18:00 PDT,-3281.67989856,-3281.67990399,-3281.6798423,-3281.68004522,-3281.67984527,-3281.67998182,-3281.6802854,-3281.67989509,-3281.68018208
2013-07-01 11:19:00 PDT,-3261.39618952,-3261.39619462,-3261.39615768,-3261.39633122,-3261.39614223,-3261.39627228,-3261.39656573,-3261.39622306,-3261.39649145
2013-07-01 11:20:00 PDT,-3241.62272107,-3241.62272599,-3241.62269031,-3241.62285826,-3241.62267546,-3241.62280147,-3241.62308546,-3241.62275336,-3241.62301342
2013-07-01 11:21:00 PDT,-3222.37076015,-3222.37076225,-3222.37074658,-3222.37079229,-3222.37065718,-3222.37059387,-3222.37088506,-3222.37076049,-3222.37067298
2013-07-01 11:22:00 PDT,-3203.6522461,-3203.6522508,-3203.65219651,-3203.65237459,-3203.65219986,-3203.65232003,-3203.65258545,-3203.65224152,-3203.65249445
2013-07-01 11:23:00 PDT,-3185.47756207,-3185.47756047,-3185.47761108,-3185.47753562,-3185.47763156,-3185.47768068,-3185.47746436,-3185.47763082,-3185.47773221
2013-07-01 11:24:00 PDT,-3167.85872493,-3167.85872915,-3167.8586985,-3167.85884399,-3167.85868594,-3167.85879564,-3167.85904162,-3167.8587524,-3167.85897884
2013-07-01 11:25:00 PDT,-3150.80598643,-3150.80599047,-3150.80596106,-3150.80610096,-3150.80594904,-3150.80605465,-3150.80629119,-3150.80601272,-3150.80623071
2013-07-01 11:26:00 PDT,-3134.33043286,-3134.33043685,-3134.3303899,-3134.33054314,-3134.33039347,-3134.33049709,-3134.33072443,-3134.3304275,-3134.33064605
2013-07-01 11:27:00 PDT,-3118.44259311,-3118.44259275,-3118.44259137,-3118.44258548,-3118.44260974,-3118.44261515,-3118.44256641,-3118.44258443,-3118.44257458
2013-07-01 11:28:00 PDT,-3103.15360865,-3103.15361129,-3103.15358765,-3103.15370154,-3103.15359635,-3103.15369018,-3103.15364012,-3103.15361903,-3103.15362796
2013-07-01 11:29:00 PDT,-3088.47340988,-3088.4734124,-3088.47338988,-3088.47349859,-3088.47339825,-3088.47348792,-3088.47343987,-3088.4734197,-3088.47342823
2013-07-01 11:30:00 PDT,-3074.41250473,-3074.41250724,-3074.41246855,-3074.41258962,-3074.41249033,-3074.4125778,-3074.41253471,-3074.41248582,-3074.412494
2013-07-01 11:31:00 PDT,-3060.98110615,-3060.98110871,-3060.98107118,-3060.98119079,-3060.98107278,-3060.98108603,-3060.98112705,-3060.98109,-3060.98108813
2013-07-01 11:32:00 PDT,-3048.18912576,-3048.18912564,-3048.1891266,-3048.18911773,-3048.18912985,-3048.18913005,-3048.18912473,-3048.18912593,-3048.18912594
2013-07-01 11:33:00 PDT,-3036.04693631,-3036.04693819,-3036.04692458,-3036.04694545,-3036.04691528,-3036.04692698,-3036.04695085,-3036.04695083,-3036.04694952
2013-07-01 11:34:00 PDT,-3024.56393656,-3024.56393842,-3024.56391131,-3024.563946,-3024.56391366,-3024.56392486,-3024.56395151,-3024.56392686,-3024.56392525
2013-07-01 11:35:00 PDT,-3013.7499376,-3013.74993935,-3013.74991369,-3013.74994645,-3013.7499161,-3013.74992662,-3013.7499516,-3013.74992806,-3013.74992653
2013-07-01 11:36:00 PDT,-3003.61448358,-3003.61448512,-3003.61447398,-3003.61449104,-3003.61446639,-3003.61447604,-3003.61449545,-3003.61449542,-3003.61449433
2013-07-01 11:37:00 PDT,-2994.16698597,-2994.16698739,-2994.16697707,-2994.16699287,-2994.16697004,-2994.16697901,-2994.16699695,-2994.16699692,-2994.16699591
2013-07-01 11:38:00 PDT,-2985.41671905,-2985.41672045,-2985.41669916,-2985.41672611,-2985.4167017,-2985.41671015,-2985.41673023,-2985.41671005,-2985.4167088
2013-07-01 11:39:00 PDT,-2977.37281975,-2977.37282102,-2977.37280119,-2977.37282622,-2977.37280376,-2977.37281153,-2977.37282998,-2977.37281094,-2977.37280978
2013-07-01 11:40:00 PDT,-2970.04429017,-2970.04429126,-2970.04428337,-2970.04429543,-2970.04427801,-2970.0442849,-2970.04429855,-2970.04429851,-2970.04429773
2013-07-01 11:41:00 PDT,-2963.43999648,-2963.43999746,-2963.43999037,-2963.44000119,-2963.43998556,-2963.43999176,-2963.44000399,-2963.44000396,-2963.44000325
2013-07-01 11:42:00 PDT,-2957.56866515,-2957.56866607,-2957.56865063,-2957.56866986,-2957.56865328,-2957.56865895,-2957.5686726,-2957.56865702,-2957.56865613
2013-07-01 11:43:00 PDT,-2952.43888282,-2952.43888363,-2952.43886966,-2952.43888696,-2952.43887233,-2952.43887729,-2952.43888935,-2952.43887493,-2952.43887413
2013-07-01 11:44:00 PDT,-2948.05909815,-2948.05909879,-2948.05909414,-2948.05910124,-2948.05909098,-2948.05909507,-2948.05910308,-2948.05910305,-2948.05910259
2013-07-01 11:45:00 PDT,-2944.43762058,-2944.43762111,-2944.43761727,-2944.43762313,-2944.43761467,-2944.43761805,-2944.43762465,-2944.43762463,-2944.43762424
2013-07-01 11:46:00 PDT,-2941.5826196,-2941.58262008,-2941.58261093,-2941.58262031,-2941.5825956,-2941.5826123,-2941.58262165,-2941.58261352,-2941.58261072
2013-07-01 11:47:00 PDT,-2939.50211587,-2939.50211622,-2939.50210858,-2939.50211645,-2939.50209777,-2939.50211026,-2939.50211744,-2939.50210991,-2939.50210773
2013-07-01 11:48:00 PDT,-2938.20399626,-2938.20399646,-2938.20399508,-2938.2039964,-2938.20398667,-2938.20399368,-2938.20399693,-2938.20399792,-2938.20399692
2013-07-01 11:49:00 PDT,-2937.69600259,-2937.69600266,-2937.69600212,-2937.69600264,-2937.69599883,-2937.69600158,-2937.69600285,-2937.69600324,-2937.69600284
2013-07-01 11:50:00 PDT,-2937.98573256,-2937.98573253,-2937.98572948,-2937.98573276,-2937.98573246,-2937.98573208,-2937.9857327,-2937.98572701,-2937.98572673
2013-07-01 11:51:00 PDT,-2939.08063978,-2939.08063962,-2939.08063813,-2939.08063985,-2939.0806458,-2939.08064104,-2939.08063942,-2939.08063436,-2939.08063472
2013-07-01 11:52:00 PDT,-2940.98803362,-2940.98803333,-2940.98803536,-2940.98803342,-2940.98804773,-2940.98803743,-2940.98803263,-2940.98803118,-2940.98803266
2013-07-01 11:53:00 PDT,-2943.71507811,-2943.71507768,-2943.71508059,-2943.71507782,-2943.7150983,-2943.71508355,-2943.71507669,-2943.71507461,-2943.71507672
2013-07-01 11:54:00 PDT,-2947.26879115,-2947.26879059,-2947.26879389,-2947.26879081,-2947.26881593,-2947.26879777,-2947.26878928,-2947.26878613,-2947.26878847
2013-07-01 11:55:00 PDT,-2951.65604457,-2951.65604387,-2951.65604881,-2951.65604409,-2951.65607576,-2951.65605303,-2951.65604218,-2951.65603968,-2951.65604268
2013-07-01 11:56:00 PDT,-2956.88356315,-2956.88356233,-2956.88356796,-2956.88356257,-2956.88360206,-2956.88357367,-2956.88356038,-2956.88355637,-2956.88356044
2013-07-01 11:57:00 PDT,-2962.95792883,-2962.95792792,-2962.95793433,-2962.95792333,-2962.95796858,-2962.95793551,-2962.95792073,-2962.95792186,-2962.95792146
2013-07-01 11:58:00 PDT,-2969.88556032,-2969.88555925,-2969.88556874,-2969.88555384,-2969.88560487,-2969.88556805,-2969.8855507,-2969.88555633,-2969.88555593
2013-07-01 11:59:00 PDT,-2977.67274291,-2977.6727417,-2977.67275292,-2977.67273556,-2977.67279344,-2977.6727518,-2977.672732,-2977.67273917,-2977.67273873
2013-07-01 12:00:00 PDT,-2986.32560763,-2986.32560631,-2986.32561558,-2986.32559968,-2986.32566481,-2986.32561733,-2986.32559592,-2986.32559753,-2986.32559695
2013-07-01 12:01:00 PDT,-3042.42115331,-3042.42114458,-3042.42120711,-3042.4211008,-3042.42137682,-3042.42120138,-3042.42107558,-3042.42108648,-3042.4210826
2013-07-01 12:02:00 PDT,-3098.02661554,-3098.02660621,-3098.02671713,-3098.02655858,-3098.0268517,-3098.02667442,-3098.02653083,-3098.02662478,-3098.02662169
2013-07-01 12:03:00 PDT,-3153.13258953,-3153.13257996,-3153.13269278,-3153.13253113,-3153.13282936,-3153.1326505,-3153.13250268,-3153.13259727,-3153.13259408
2013-07-01 12:04:00 PDT,-3207.73023872,-3207.73022928,-3207.73029635,-3207.73018197,-3207.73047308,-3207.73029288,-3207.73015471,-3207.7301655,-3207.7301613
2013-07-01 12:05:00 PDT,-3261.81082214,-3261.81081247,-3261.81088099,-3261.81076404,-3261.81105985,-3261.81087829,-3261.81073612,-3261.81074687,-3261.81074256
2013-07-01 12:06:00 PDT,-3315.36571102,-3315.36570077,-3315.36581886,-3315.36564851,-3315.36596098,-3315.36577806,-3315.36561807,-3315.3657142,-3315.36571071
2013-07-01 12:07:00 PDT,-3368.38638914,-3368.38637867,-3368.38649838,-3368.38632533,-3368.38664218,-3368.38645813,-3368.38629426,-3368.38639078,-3368.3863872
2013-07-01 12:08:00 PDT,-3420.86509911,-3420.86509808,-3420.86514078,-3420.8650923,-3420.86514208,-3420.86516368,-3420.8650849,-3420.86515581,-3420.86515638
2013-07-01 12:09:00 PDT,-3472.79153037,-3472.79151986,-3472.79159374,-3472.79146722,-3472.79177995,-3472.79159413,-3472.79143686,-3472.79144734,-3472.79144264
2013-07-01 12:10:00 PDT,-3524.1602021,-3524.16020384,-3524.16019751,-3524.16021123,-3524.16011809,-3524.16008763,-3524.16022733,-3524.1602211,-3524.16022129
2013-07-01 12:11:00 PDT,-3574.96012884,-3574.96011758,-3574.96024304,-3574.96006026,-3574.96039254,-3574.96020521,-3574.96002688,-3574.96012447,-3574.96012053
2013-07-01 12:12:00 PDT,-3625.18624755,-3625.18624631,-3625.18629727,-3625.18623943,-3625.18629951,-3625.18632378,-3625.18623062,-3625.18631528,-3625.18631596
2013-07-01 12:13:00 PDT,-3674.82778414,-3674.8277729,-3674.8278514,-3674.82771662,-3674.82804301,-3674.82785482,-3674.82768413,-3674.82769436,-3674.82768932
2013-07-01 12:14:00 PDT,-3723.87987333,-3723.87987533,-3723.8798631,-3723.87988396,-3723.87977666,-3723.87974302,-3723.8799021,-3723.87988652,-3723.87988665
2013-07-01 12:15:00 PDT,-3772.33175202,-3772.33174009,-3772.3318699,-3772.33167945,-3772.33202355,-3772.33183483,-3772.33164412,-3772.33174172,-3772.33173748
2013-07-01 12:16:00 PDT,-3820.17822941,-3820.178218,-3820.17833694,-3820.17816188,-3820.1784903,-3820.17830133,-3820.17826932,-3820.17820476,-3820.17820044
2013-07-01 12:17:00 PDT,-3867.41102757,-3867.41101639,-3867.41108681,-3867.4109624,-3867.41128073,-3867.41109187,-3867.41107135,-3867.41091912,-3867.4109138
2013-07-01 12:18:00 PDT,-3914.02278482,-3914.0227735,-3914.0228447,-3914.02271888,-3914.02303913,-3914.02285045,-3914.02282729,-3914.02267514,-3914.02266976
2013-07-01 12:19:00 PDT,-3960.00624497,-3960.00623318,-3960.00635417,-3960.00617518,-3960.00650922,-3960.00632083,-3960.00628098,-3960.00621627,-3960.00621177
2013-07-01 12:20:00 PDT,-4005.35426705,-4005.35425515,-4005.35437665,-4005.35419662,-4005.35453204,-4005.35434409,-4005.35430176,-4005.35423707,-4005.35423252
2013-07-01 12:21:00 PDT,-4050.0598088,-4050.05979717,-4050.05987031,-4050.05974094,-4050.06006544,-4050.05987805,-4050.05984731,-4050.05969604,-4050.0596905
2013-07-01 12:22:00 PDT,-4094.11592676,-4094.11591504,-4094.1159887,-4094.11585837,-4094.11618381,-4094.11599708,-4094.11596395,-4094.11581315,-4094.11580758
2013-07-01 12:23:00 PDT,-4137.51579337,-4137.51578121,-4137.51590367,-4137.51572141,-4137.51605939,-4137.51587348,-4137.51582419,-4137.51575988,-4137.5157552
2013-07-01 12:24:00 PDT,-4180.25269672,-4180.2526845,-4180.25280709,-4180.25262437,-4180.2529627,-4180.2527777,-4180.25272626,-4180.25266216,-4180.25265744
2013-07-01 12:25:00 PDT,-4222.32002438,-4222.32001246,-4222.3200873,-4222.31995479,-4222.32028143,-4222.32009743,-4222.32005764,-4222.31990889,-4222.31990322
2013-07-01 12:26:00 PDT,-4263.71126344,-4263.71125148,-4263.71132657,-4263.71119358,-4263.71152011,-4263.71133724,-4263.71129541,-4263.71114752,-4263.71114184
2013-07-01 12:27:00 PDT,-4304.4200174,-4304.42000505,-4304.42012744,-4304.41994429,-4304.42028199,-4304.42010046,-4304.42004317,-4304.41997998,-4304.41997518
2013-07-01 12:28:00 PDT,-4344.44000577,-4344.4399934,-4344.44011553,-4344.43993254,-4344.44026951,-4344.44008936,-4344.44003032,-4344.43996751,-4344.43996269
2013-07-01 12:29:00 PDT,-4383.76504824,-4383.76503621,-4383.76511165,-4383.76497796,-4383.76530253,-4383.76512378,-4383.76507641,-4383.76493173,-4383.76492601
2013-07-01 12:30:00 PDT,-4422.38906483,-4422.3890528,-4422.38912821,-4422.38899454,-4422.38931793,-4422.38914078,-4422.38909177,-4422.38894833,-4422.38894261
2013-07-01 12:31:00 PDT,-4460.30612684,-4460.30611681,-4460.30619607,-4460.30672831,-4460.30634387,-4460.30616891,-4460.30599089,-4460.30604622,-4460.30604138
2013-07-01 12:32:00 PDT,-4497.51031779,-4497.51030777,-4497.5103868,-4497.51091227,-4497.51053361,-4497.51036048,-4497.51018237,-4497.51023702,-4497.51023219
2013-07-01 12:33:00 PDT,-4533.99592652,-4533.99591685,-4533.99595117,-4533.99651641,-4533.99613293,-4533.9959616,-4533.99579639,-4533.99577141,-4533.99576573
2013-07-01 12:34:00 PDT,-4569.75730805,-4569.7572984,-4569.7573329,-4569.75789019,-4569.75751298,-4569.75734368,-4569.75717864,-4569.75715388,-4569.75714822
2013-07-01 12:35:00 PDT,-4604.78893438,-4604.78892443,-4604.78900234,-4604.78950574,-4604.78914541,-4604.78897846,-4604.78880127,-4604.78885372,-4604.78884892
2013-07-01 12:36:00 PDT,-4639.08539386,-4639.08538396,-4639.08546134,-4639.08595687,-4639.08560296,-4639.08543829,-4639.08526177,-4639.08531342,-4639.08530864
2013-07-01 12:37:00 PDT,-4672.64210676,-4672.64210436,-4672.64221051,-4672.64212428,-4672.64221961,-4672.64226036,-4672.64206777,-4672.64225007,-4672.64225156
2013-07-01 12:38:00 PDT,-4705.45167432,-4705.45166486,-4705.45169958,-4705.45222207,-4705.45187155,-4705.45171149,-4705.45154901,-4705.45152537,-4705.45151986
2013-07-01 12:39:00 PDT,-4737.51201635,-4737.51201969,-4737.51196879,-4737.51198192,-4737.51184074,-4737.51178813,-4737.51207236,-4737.51198703,-4737.51198667
2013-07-01 12:40:00 PDT,-4768.81496762,-4768.81495801,-4768.81503253,-4768.81549394,-4768.81516716,-4768.81501262,-4768.81484082,-4768.81488902,-4768.81488439
2013-07-01 12:41:00 PDT,-4799.35811282,-4799.35810331,-4799.35817693,-4799.35862922,-4799.35830955,-4799.3581578,-4799.35798763,-4799.3580349,-4799.35803032
2013-07-01 12:42:00 PDT,-4829.13587282,-4829.13586371,-4829.13589785,-4829.13638115,-4829.1360596,-4829.13591042,-4829.1357535,-4829.13573127,-4829.135726
2013-07-01 12:43:00 PDT,-4858.14358804,-4858.14357905,-4858.14361291,-4858.14408578,-4858.1437718,-4858.14362557,-4858.1434705,-4858.14344867,-4858.14344347
2013-07-01 12:44:00 PDT,-4886.37671594,-4886.37670679,-4886.37677725,-4886.37720076,-4886.37690317,-4886.37676036,-4886.37659633,-4886.37664066,-4886.37663625
2013-07-01 12:45:00 PDT,-4913.83083022,-4913.83082121,-4913.83089048,-4913.83130398,-4913.83101397,-4913.83087432,-4913.83071269,-4913.83075599,-4913.83075165
2013-07-01 12:46:00 PDT,-4940.50160331,-4940.5015943,-4940.50166977,-4940.50206355,-4940.50177506,-4940.5016376,-4940.50148338,-4940.501556,-4940.50201961
2013-07-01 12:47:00 PDT,-4966.3848255,-4966.38481665,-4966.38489062,-4966.38527415,-4966.38499364,-4966.38485951,-4966.38470801,-4966.38477881,-4966.38523106
2013-07-01 12:48:00 PDT,-4991.47638984,-4991.47638092,-4991.4764863,-4991.476825,-4991.47656027,-4991.47643002,-4991.47627137,-4991.47639897,-4991.4768353
2013-07-01 12:49:00 PDT,-5015.77231002,-5015.77230129,-5015.77240408,-5015.77273318,-5015.77247638,-5015.77234965,-5015.7721943,-5015.77231836,-5015.77274263
2013-07-01 12:50:00 PDT,-5039.26870399,-5039.2686957,-5039.26876469,-5039.26911633,-5039.26886035,-5039.26873676,-5039.26859452,-5039.26865961,-5039.26907603
2013-07-01 12:51:00 PDT,-5061.96179449,-5061.9617864,-5061.9618536,-5061.96219427,-5061.96194664,-5061.96182672,-5061.9616879,-5061.96175102,-5061.96215499
2013-07-01 12:52:00 PDT,-5083.84792078,-5083.84791268,-5083.84800717,-5083.84830647,-5083.84807402,-5083.84795838,-5083.84781398,-5083.84792696,-5083.84831343
2013-07-01 12:53:00 PDT,-5104.92353774,-5104.92352987,-5104.92362143,-5104.92391052,-5104.92368634,-5104.92357453,-5104.92343413,-5104.92354327,-5104.92391666
2013-07-01 12:54:00 PDT,-5125.18578694,-5125.18578826,-5125.18573253,-5125.18578222,-5125.18583215,-5125.18586785,-5125.18580711,-5125.18570237,-5125.18574357
2013-07-01 12:55:00 PDT,-5144.62958924,-5144.62958206,-5144.62964141,-5144.62993651,-5144.62972316,-5144.62961869,-5144.62949521,-5144.62955006,-5144.62990173
2013-07-01 12:56:00 PDT,-5163.25394887,-5163.25394464,-5163.25405702,-5163.25395002,-5163.25398669,-5163.25395597,-5163.25388847,-5163.25410544,-5163.25404451
2013-07-01 12:57:00 PDT,-5181.05374826,-5181.0537414,-5181.05382039,-5181.05406728,-5181.05387694,-5181.05378122,-5181.05365836,-5181.05375151,-5181.05407021
2013-07-01 12:58:00 PDT,-5198.02783801,-5198.02783324,-5198.02802846,-5198.02786712,-5198.02795454,-5198.02796863,-5198.02776419,-5198.02810174,-5198.02794903
2013-07-01 12:59:00 PDT,-5214.17160626,-5214.17160012,-5214.17165065,-5214.17189787,-5214.17171996,-5214.17163202,-5214.17152628,-5214.17157235,-5214.1718682
2013-07-01 13:00:00 PDT,-5229.48409875,-5229.48410733,-5229.4839259,-5229.48405569,-5229.48381951,-5229.48378345,-5229.4842313,-5229.48390519,-5229.48404753
2013-07-01 13:01:00 PDT,-5215.79999566,-5215.80000071,-5215.79995803,-5215.79975431,-5215.79990066,-5215.79997624,-5215.80006541,-5215.80001565,-5215.80003263
2013-07-01 13:02:00 PDT,-5202.19699911,-5202.19700411,-5202.19696183,-5202.19675973,-5202.19690505,-5202.19697999,-5202.19706813,-5202.19701869,-5202.19703553
2013-07-01 13:03:00 PDT,-5188.67675968,-5188.6767645,-5188.67674371,-5188.67651918,-5188.67666969,-5188.67674265,-5188.67682664,-5188.67681456,-5188.67683109
2013-07-01 13:04:00 PDT,-5175.24064275,-5175.24064752,-5175.24062701,-5175.24040426,-5175.24055371,-5175.24062603,-5175.240709,-5175.24069701,-5175.24071339
2013-07-01 13:05:00 PDT,-5161.88998424,-5161.88998906,-5161.88994803,-5161.88975087,-5161.88989306,-5161.88996603,-5161.89005106,-5161.89000264,-5161.89001902
2013-07-01 13:06:00 PDT,-5148.62608948,-5148.62609416,-5148.62605503,-5148.62585738,-5148.62600079,-5148.62607312,-5148.62613666,-5148.62610913,-5148.62612536
2013-07-01 13:07:00 PDT,-5135.45024245,-5135.45024696,-5135.45022876,-5135.45000934,-5135.45015781,-5135.45022819,-5135.45028759,-5135.45029645,-5135.45031238
2013-07-01 13:08:00 PDT,-5122.36369834,-5122.3637028,-5122.36368486,-5122.36346731,-5122.36361465,-5122.36368436,-5122.36374294,-5122.36375171,-5122.36376748
